msci_index,last,day,previous_price
USA,39385.306,0.0067,39123.180689381144
CANADA,24158.877,0.013300000000000001,23841.781308595677
SWITZERLAND,45208.582,0.0033,45059.88438154091
UNITED KINGDOM,22813.842,-0.0026,22873.312612793263
JAPAN,22791.369,-0.0129,23089.219937189748
PACIFIC ex JAPAN,19653.83,0.0011,19632.234542003796
GERMANY,18988.308,-0.0034000000000000002,19053.08850090307
NORDIC COUNTRIES,66082.677,0.0014000000000000002,65990.29059316956
FRANCE,20386.774,-0.0003,20392.89186756027
ITALY,4175.242,-0.0008,4178.584867894316
SPAIN,15895.463,0.0017000000000000001,15868.486572826194
EUROPE,24156.845,0.0006,24142.359584249454
WORLD,28418.047,0.0048,28282.291998407643
EM (EMERGING MARKETS),1040.714,-0.0129,1054.3146591024213
WORLD SMALL CAP,1091.928,0.0048,1086.7117834394905
WORLD ENHANCED VALUE,3995.703,0.005699999999999999,3973.056577508203
WORLD MOMENTUM,7603.199,0.0044,7569.891477499004
WORLD SECTOR NEUTRAL QUALITY,4471.266,0.0039000000000000003,4453.8958063552145
EUROPE SECTOR NEUTRAL QUALITY,2702.596,-0.0005,2703.9479739869935
USA SECTOR NEUTRAL QUALITY,12464.105,0.0044,12409.50318598168
WORLD MINIMUM VOLATILITY (GBP),6675.345,0.0011,6668.010188792328
