Symbol,Company,Weight,Price,Chg,% Chg,Timestamp
HBAN,Huntington Bancshares,0.05%,16.60,-0.23,-1.37%,2026-03-05T21:30:34.105Z
A,Agilent Technologies,0.05%,117.56,-2.98,-2.47%,2026-03-05T21:30:34.105Z
DG,Dollar General,0.05%,146.50,-5.09,-3.36%,2026-03-05T21:30:34.105Z
EME,"EMCOR Group, Inc.",0.05%,719.25,-21.63,-2.92%,2026-03-05T21:30:34.105Z
MTB,M&T Bank,0.05%,216.04,-3.20,-1.46%,2026-03-05T21:30:34.105Z
ADM,Archer Daniels Midland,0.05%,66.50,-0.72,-1.07%,2026-03-05T21:30:34.105Z
IRM,Iron Mountain,0.05%,107.29,-0.55,-0.51%,2026-03-05T21:30:34.105Z
VICI,Vici Properties,0.05%,29.62,-0.27,-0.90%,2026-03-05T21:30:34.105Z
CTSH,Cognizant,0.05%,66.15,1.03,1.58%,2026-03-05T21:30:34.105Z
EXR,Extra Space Storage,0.05%,147.47,-2.90,-1.93%,2026-03-05T21:30:34.105Z
CBOE,Cboe Global Markets,0.05%,297.32,-3.30,-1.10%,2026-03-05T21:30:34.105Z
TDY,Teledyne Technologies,0.05%,669.10,-13.67,-2.00%,2026-03-05T21:30:34.105Z
WAT,Waters Corporation,0.05%,315.50,-3.54,-1.11%,2026-03-05T21:30:34.105Z
DTE,DTE Energy,0.05%,148.68,-1.43,-0.95%,2026-03-05T21:30:34.105Z
UAL,United Airlines Holdings,0.05%,95.35,-5.13,-5.11%,2026-03-05T21:30:34.105Z
RJF,Raymond James Financial,0.05%,156.25,0.13,0.09%,2026-03-05T21:30:34.105Z
EXPE,Expedia Group,0.05%,251.30,29.57,13.33%,2026-03-05T21:30:34.105Z
AEE,Ameren,0.05%,111.39,-1.94,-1.71%,2026-03-05T21:30:34.105Z
XYL,Xylem Inc.,0.05%,126.14,-3.27,-2.52%,2026-03-05T21:30:34.105Z
ATO,Atmos Energy,0.05%,184.60,-2.17,-1.16%,2026-03-05T21:30:34.105Z
IQV,IQVIA,0.05%,178.54,0.66,0.37%,2026-03-05T21:30:34.105Z
IBKR,Interactive Brokers Group,0.05%,67.87,-1.28,-1.85%,2026-03-05T21:30:34.105Z
TPR,"Tapestry, Inc.",0.05%,149.26,-7.65,-4.88%,2026-03-05T21:30:34.105Z
CHTR,Charter Communications,0.05%,233.50,1.50,0.65%,2026-03-05T21:30:34.105Z
VRSK,Verisk Analytics,0.05%,211.24,-4.34,-2.01%,2026-03-05T21:30:34.105Z
DOV,Dover Corporation,0.05%,215.63,-6.22,-2.80%,2026-03-05T21:30:34.105Z
FE,FirstEnergy,0.05%,50.29,-0.51,-1.00%,2026-03-05T21:30:34.105Z
ULTA,Ulta Beauty,0.05%,653.53,-7.81,-1.18%,2026-03-05T21:30:34.105Z
KHC,Kraft Heinz,0.05%,24.32,0.28,1.18%,2026-03-05T21:30:34.105Z
HAL,Halliburton,0.05%,34.12,-0.31,-0.90%,2026-03-05T21:30:34.105Z
WTW,Willis Towers Watson,0.05%,300.50,-3.99,-1.31%,2026-03-05T21:30:34.105Z
HPE,Hewlett Packard Enterprise,0.05%,21.47,-0.08,-0.37%,2026-03-05T21:30:34.105Z
PPL,PPL Corporation,0.05%,37.89,-0.70,-1.81%,2026-03-05T21:30:34.105Z
CNP,CenterPoint Energy,0.05%,43.41,-0.62,-1.40%,2026-03-05T21:30:34.105Z
ROL,"Rollins, Inc.",0.05%,58.16,0.16,0.28%,2026-03-05T21:30:34.105Z
STLD,Steel Dynamics,0.05%,190.83,-3.08,-1.59%,2026-03-05T21:30:34.105Z
ES,Eversource Energy,0.04%,73.87,-1.45,-1.93%,2026-03-05T21:30:34.105Z
BIIB,Biogen,0.04%,188.19,-1.75,-0.92%,2026-03-05T21:30:34.105Z
DVN,Devon Energy,0.04%,44.26,0.77,1.77%,2026-03-05T21:30:34.105Z
EIX,Edison International,0.04%,71.25,-2.64,-3.57%,2026-03-05T21:30:34.105Z
DXCM,Dexcom,0.04%,70.72,-2.19,-3.00%,2026-03-05T21:30:34.105Z
NTRS,Northern Trust,0.04%,145.25,0.18,0.12%,2026-03-05T21:30:34.105Z
TSCO,Tractor Supply,0.04%,50.51,-0.08,-0.16%,2026-03-05T21:30:34.105Z
OMC,Omnicom Group,0.04%,85.13,-0.67,-0.78%,2026-03-05T21:30:34.105Z
ARES,Ares Management Corporation,0.04%,117.57,1.36,1.17%,2026-03-05T21:30:34.105Z
AWK,American Water Works,0.04%,134.47,-1.94,-1.43%,2026-03-05T21:30:34.105Z
WRB,W. R. Berkley Corporation,0.04%,69.56,-0.83,-1.19%,2026-03-05T21:30:34.105Z
JBL,Jabil,0.04%,246.98,-8.20,-3.21%,2026-03-05T21:30:34.105Z
CINF,Cincinnati Financial,0.04%,166.16,-1.81,-1.07%,2026-03-05T21:30:34.105Z
STZ,Constellation Brands,0.04%,148.85,-2.39,-1.58%,2026-03-05T21:30:34.105Z
LEN,Lennar,0.04%,104.31,-2.22,-2.08%,2026-03-05T21:30:34.105Z
FIS,Fidelity National Information Services,0.04%,49.99,-0.09,-0.18%,2026-03-05T21:30:34.105Z
EXE,Expand Energy,0.04%,106.50,0.62,0.59%,2026-03-05T21:30:34.105Z
MTD,Mettler Toledo,0.04%,1258.64,-28.02,-2.18%,2026-03-05T21:30:34.105Z
HUBB,Hubbell Incorporated,0.04%,476.17,-14.61,-2.98%,2026-03-05T21:30:34.105Z
CFG,Citizens Financial Group,0.04%,59.27,-0.94,-1.55%,2026-03-05T21:30:34.105Z
AVB,AvalonBay Communities,0.04%,177.44,-0.66,-0.37%,2026-03-05T21:30:34.105Z
PPG,PPG Industries,0.04%,111.89,-5.81,-4.94%,2026-03-05T21:30:34.105Z
PHM,PulteGroup,0.04%,129.59,-2.59,-1.96%,2026-03-05T21:30:34.105Z
BRO,Brown & Brown,0.04%,73.12,1.27,1.77%,2026-03-05T21:30:34.105Z
EFX,Equifax,0.04%,205.90,-0.67,-0.32%,2026-03-05T21:30:34.105Z
DOW,Dow Inc.,0.04%,33.62,1.28,3.95%,2026-03-05T21:30:34.105Z
Q,Qnity Electronics,0.04%,115.15,-4.88,-4.07%,2026-03-05T21:30:34.105Z
ON,ON Semiconductor,0.04%,60.95,-1.58,-2.52%,2026-03-05T21:30:34.105Z
SYF,Synchrony Financial,0.04%,68.97,-0.30,-0.44%,2026-03-05T21:30:34.105Z
RF,Regions Financial Corporation,0.04%,27.73,-0.10,-0.38%,2026-03-05T21:30:34.105Z
DRI,Darden Restaurants,0.04%,206.12,2.71,1.33%,2026-03-05T21:30:34.105Z
CTRA,Coterra,0.04%,31.20,0.65,2.12%,2026-03-05T21:30:34.105Z
EQR,Equity Residential,0.04%,62.69,-0.09,-0.14%,2026-03-05T21:30:34.105Z
CMS,CMS Energy,0.04%,77.19,-0.93,-1.18%,2026-03-05T21:30:34.105Z
VLTO,Veralto,0.04%,95.20,0.50,0.53%,2026-03-05T21:30:34.105Z
GIS,General Mills,0.04%,43.95,0.39,0.91%,2026-03-05T21:30:34.105Z
CHD,Church & Dwight,0.04%,98.62,-3.85,-3.76%,2026-03-05T21:30:34.105Z
STE,Steris,0.04%,237.59,-5.48,-2.26%,2026-03-05T21:30:34.105Z
SW,Smurfit WestRock,0.04%,44.57,-0.62,-1.37%,2026-03-05T21:30:34.105Z
WSM,Williams-Sonoma,0.04%,193.62,-2.72,-1.39%,2026-03-05T21:30:34.105Z
DLTR,Dollar Tree,0.04%,116.00,-1.85,-1.57%,2026-03-05T21:30:34.105Z
LH,LabCorp,0.04%,275.93,-4.92,-1.75%,2026-03-05T21:30:34.105Z
CPAY,Corpay,0.04%,324.32,-4.40,-1.34%,2026-03-05T21:30:34.105Z
L,Loews Corporation,0.04%,110.02,-1.47,-1.32%,2026-03-05T21:30:34.105Z
NI,NiSource,0.04%,47.05,-0.52,-1.08%,2026-03-05T21:30:34.105Z
DGX,Quest Diagnostics,0.04%,204.00,-4.44,-2.13%,2026-03-05T21:30:34.105Z
BR,Broadridge Financial Solutions,0.04%,190.94,2.19,1.16%,2026-03-05T21:30:34.105Z
LDOS,Leidos,0.04%,176.06,-0.64,-0.37%,2026-03-05T21:30:34.105Z
KEY,KeyCorp,0.04%,20.36,-0.35,-1.67%,2026-03-05T21:30:34.105Z
CHRW,C.H. Robinson,0.04%,184.76,-5.11,-2.69%,2026-03-05T21:30:34.105Z
GPN,Global Payments,0.04%,78.26,0.69,0.89%,2026-03-05T21:30:34.105Z
BG,Bunge Global,0.04%,113.17,-1.84,-1.60%,2026-03-05T21:30:34.105Z
VRSN,Verisign,0.04%,238.71,-0.12,-0.05%,2026-03-05T21:30:34.105Z
TSN,Tyson Foods,0.04%,62.06,-0.86,-1.36%,2026-03-05T21:30:34.105Z
IP,International Paper,0.04%,41.30,-1.27,-2.99%,2026-03-05T21:30:34.105Z
HUM,Humana,0.04%,179.72,-3.40,-1.85%,2026-03-05T21:30:34.105Z
LUV,Southwest Airlines,0.03%,43.99,-3.16,-6.69%,2026-03-05T21:30:34.105Z
JBHT,J.B. Hunt,0.03%,226.38,-8.53,-3.63%,2026-03-05T21:30:34.105Z
RL,Ralph Lauren Corporation,0.03%,353.38,-6.43,-1.79%,2026-03-05T21:30:34.105Z
CNC,Centene Corporation,0.03%,43.28,-1.71,-3.80%,2026-03-05T21:30:34.105Z
LYB,LyondellBasell,0.03%,65.86,3.94,6.35%,2026-03-05T21:30:34.105Z
MRNA,Moderna,0.03%,53.59,-4.21,-7.28%,2026-03-05T21:30:34.105Z
SBAC,SBA Communications,0.03%,195.73,-0.70,-0.36%,2026-03-05T21:30:34.105Z
FSLR,First Solar,0.03%,192.42,-4.85,-2.46%,2026-03-05T21:30:34.105Z
CSGP,CoStar Group,0.03%,48.92,1.32,2.77%,2026-03-05T21:30:34.105Z
PKG,Packaging Corporation of America,0.03%,226.25,-6.30,-2.71%,2026-03-05T21:30:34.105Z
LULU,Lululemon Athletica,0.03%,172.75,-0.46,-0.27%,2026-03-05T21:30:34.105Z
AMCR,Amcor,0.03%,43.84,-2.04,-4.45%,2026-03-05T21:30:34.105Z
NVR,"NVR, Inc.",0.03%,7247.03,-4.24,-0.06%,2026-03-05T21:30:34.105Z
NTAP,NetApp,0.03%,102.19,2.64,2.66%,2026-03-05T21:30:34.105Z
TROW,T. Rowe Price,0.03%,91.81,-0.18,-0.20%,2026-03-05T21:30:34.105Z
PFG,Principal Financial Group,0.03%,92.13,-1.37,-1.47%,2026-03-05T21:30:34.105Z
SNA,Snap-on,0.03%,382.26,-1.24,-0.32%,2026-03-05T21:30:34.105Z
PTC,PTC Inc.,0.03%,164.12,1.15,0.70%,2026-03-05T21:30:34.105Z
EXPD,Expeditors International,0.03%,144.69,-2.16,-1.47%,2026-03-05T21:30:34.105Z
IFF,International Flavors & Fragrances,0.03%,75.39,-2.80,-3.58%,2026-03-05T21:30:34.105Z
DD,DuPont,0.03%,47.20,-0.88,-1.83%,2026-03-05T21:30:34.105Z
SMCI,Supermicro,0.03%,32.22,-0.43,-1.32%,2026-03-05T21:30:34.105Z
INCY,Incyte,0.03%,96.41,-2.45,-2.48%,2026-03-05T21:30:34.105Z
ALB,Albemarle Corporation,0.03%,162.67,-5.68,-3.37%,2026-03-05T21:30:34.105Z
EVRG,Evergy,0.03%,82.90,-1.42,-1.68%,2026-03-05T21:30:34.105Z
LII,Lennox International,0.03%,528.93,-21.74,-3.95%,2026-03-05T21:30:34.105Z
LNT,Alliant Energy,0.03%,71.34,-0.95,-1.32%,2026-03-05T21:30:34.105Z
ZBH,Zimmer Biomet,0.03%,93.43,-2.32,-2.42%,2026-03-05T21:30:34.105Z
FTV,Fortive,0.03%,58.01,0.01,0.01%,2026-03-05T21:30:34.105Z
WY,Weyerhaeuser,0.03%,24.76,-0.06,-0.25%,2026-03-05T21:30:34.105Z
HPQ,HP Inc.,0.03%,19.35,0.17,0.89%,2026-03-05T21:30:34.105Z
WST,West Pharmaceutical Services,0.03%,244.38,-4.46,-1.79%,2026-03-05T21:30:34.105Z
MKC,McCormick & Company,0.03%,65.28,-0.42,-0.64%,2026-03-05T21:30:34.105Z
CF,CF Industries,0.03%,111.92,7.21,6.88%,2026-03-05T21:30:34.105Z
PODD,Insulet Corporation,0.03%,240.84,-2.05,-0.85%,2026-03-05T21:30:34.105Z
BALL,Ball Corporation,0.03%,63.22,-1.56,-2.42%,2026-03-05T21:30:34.105Z
HOLX,Hologic,0.03%,75.72,0.05,0.07%,2026-03-05T21:30:34.105Z
TXT,Textron,0.03%,96.42,-2.89,-2.91%,2026-03-05T21:30:34.105Z
TRMB,Trimble Inc.,0.03%,70.46,0.54,0.77%,2026-03-05T21:30:34.105Z
VTRS,Viatris,0.03%,14.53,-0.19,-1.26%,2026-03-05T21:30:34.105Z
ESS,Essex Property Trust,0.03%,258.30,2.23,0.87%,2026-03-05T21:30:34.105Z
TKO,TKO Group Holdings,0.03%,210.02,-6.21,-2.87%,2026-03-05T21:30:34.105Z
HII,Huntington Ingalls Industries,0.03%,421.23,-15.80,-3.62%,2026-03-05T21:30:34.105Z
COO,Cooper Companies (The),0.03%,82.90,0.92,1.12%,2026-03-05T21:30:34.105Z
GPC,Genuine Parts Company,0.03%,117.09,1.45,1.26%,2026-03-05T21:30:34.105Z
INVH,Invitation Homes,0.03%,26.43,-0.40,-1.51%,2026-03-05T21:30:34.105Z
CDW,CDW,0.03%,124.30,-0.57,-0.46%,2026-03-05T21:30:34.105Z
FFIV,"F5, Inc.",0.03%,283.63,-2.49,-0.87%,2026-03-05T21:30:34.105Z
J,Jacobs Solutions,0.03%,136.09,-2.06,-1.49%,2026-03-05T21:30:34.105Z
KIM,Kimco Realty,0.03%,23.52,-0.04,-0.15%,2026-03-05T21:30:34.105Z
TYL,Tyler Technologies,0.03%,365.84,-2.32,-0.63%,2026-03-05T21:30:34.105Z
MAA,Mid-America Apartment Communities,0.03%,134.41,0.63,0.47%,2026-03-05T21:30:34.105Z
NDSN,Nordson Corporation,0.03%,280.93,-7.50,-2.60%,2026-03-05T21:30:34.105Z
PNR,Pentair,0.03%,95.97,-0.96,-0.99%,2026-03-05T21:30:34.105Z
DECK,Deckers Brands,0.02%,108.30,-0.44,-0.41%,2026-03-05T21:30:34.105Z
APTV,Aptiv,0.02%,72.21,-1.18,-1.61%,2026-03-05T21:30:34.105Z
IEX,IDEX Corporation,0.02%,203.34,-5.36,-2.57%,2026-03-05T21:30:34.105Z
AKAM,Akamai Technologies,0.02%,101.84,-1.14,-1.11%,2026-03-05T21:30:34.105Z
REG,Regency Centers,0.02%,79.32,-0.28,-0.35%,2026-03-05T21:30:34.105Z
TTD,"The Trade Desk, Inc.",0.02%,29.82,4.65,18.49%,2026-03-05T21:30:34.105Z
AVY,Avery Dennison,0.02%,183.71,-3.49,-1.86%,2026-03-05T21:30:34.105Z
ERIE,Erie Indemnity,0.02%,269.76,-2.43,-0.89%,2026-03-05T21:30:34.105Z
BEN,Franklin Resources,0.02%,26.91,0.34,1.26%,2026-03-05T21:30:34.105Z
GEN,Gen Digital,0.02%,22.68,0.39,1.73%,2026-03-05T21:30:34.105Z
BBY,Best Buy,0.02%,65.53,-1.86,-2.77%,2026-03-05T21:30:34.105Z
HST,Host Hotels & Resorts,0.02%,19.96,-0.16,-0.80%,2026-03-05T21:30:34.105Z
CLX,Clorox,0.02%,113.54,-3.89,-3.31%,2026-03-05T21:30:34.105Z
DPZ,Domino's,0.02%,402.58,-4.04,-0.99%,2026-03-05T21:30:34.105Z
HAS,Hasbro,0.02%,95.34,-1.78,-1.84%,2026-03-05T21:30:34.105Z
HRL,Hormel Foods,0.02%,24.18,-0.26,-1.04%,2026-03-05T21:30:34.105Z
MAS,Masco,0.02%,65.30,-3.14,-4.60%,2026-03-05T21:30:34.105Z
EG,Everest Group,0.02%,325.57,-8.54,-2.56%,2026-03-05T21:30:34.105Z
ALLE,Allegion,0.02%,152.25,-4.39,-2.81%,2026-03-05T21:30:34.105Z
PSKY,Paramount Skydance Corp,0.02%,11.79,-0.26,-2.16%,2026-03-05T21:30:34.105Z
GNRC,Generac,0.02%,219.70,-1.19,-0.54%,2026-03-05T21:30:34.105Z
ALGN,Align Technology,0.02%,175.59,-6.56,-3.60%,2026-03-05T21:30:34.105Z
GDDY,GoDaddy,0.02%,94.29,5.63,6.35%,2026-03-05T21:30:34.105Z
UDR,"UDR, Inc.",0.02%,37.67,-0.08,-0.20%,2026-03-05T21:30:34.105Z
SOLV,Solventum,0.02%,70.77,0.37,0.53%,2026-03-05T21:30:34.105Z
PNW,Pinnacle West,0.02%,101.77,-1.22,-1.18%,2026-03-05T21:30:34.105Z
BF.B,Brown–Forman,0.02%,26.11,-0.15,-0.55%,2026-03-05T21:30:34.105Z
SWK,Stanley Black & Decker,0.02%,77.92,-1.86,-2.33%,2026-03-05T21:30:34.105Z
DOC,Healthpeak Properties,0.02%,17.37,-0.28,-1.59%,2026-03-05T21:30:34.105Z
JKHY,Jack Henry & Associates,0.02%,167.03,-1.40,-0.83%,2026-03-05T21:30:34.105Z
UHS,Universal Health Services,0.02%,196.93,-5.38,-2.66%,2026-03-05T21:30:34.105Z
FOX,Fox Corporation (Class B),0.02%,53.52,0.28,0.53%,2026-03-05T21:30:34.105Z
IT,Gartner,0.02%,170.12,3.22,1.93%,2026-03-05T21:30:34.105Z
SJM,J.M. Smucker Company (The),0.02%,111.33,-3.40,-2.96%,2026-03-05T21:30:34.105Z
FOXA,Fox Corporation (Class A),0.02%,58.70,0.27,0.47%,2026-03-05T21:30:34.105Z
APA,APA Corporation,0.02%,32.19,1.09,3.50%,2026-03-05T21:30:34.105Z
GL,Globe Life,0.02%,143.41,-1.34,-0.93%,2026-03-05T21:30:34.105Z
AIZ,Assurant,0.02%,227.25,-4.70,-2.03%,2026-03-05T21:30:34.105Z
ZBRA,Zebra Technologies,0.02%,228.69,-2.73,-1.18%,2026-03-05T21:30:34.105Z
CPT,Camden Property Trust,0.02%,108.64,-0.11,-0.11%,2026-03-05T21:30:34.105Z
IVZ,Invesco,0.02%,24.72,-0.54,-2.14%,2026-03-05T21:30:34.105Z
WYNN,Wynn Resorts,0.02%,105.30,1.97,1.90%,2026-03-05T21:30:34.105Z
RVTY,Revvity,0.02%,96.59,-1.90,-1.93%,2026-03-05T21:30:34.105Z
BLDR,Builders FirstSource,0.02%,95.47,-0.52,-0.55%,2026-03-05T21:30:34.105Z
AES,AES Corporation,0.02%,14.22,-0.06,-0.45%,2026-03-05T21:30:34.105Z
DVA,DaVita,0.02%,150.00,-4.79,-3.10%,2026-03-05T21:30:34.105Z
AOS,A. O. Smith,0.02%,72.03,-1.32,-1.80%,2026-03-05T21:30:34.105Z
BAX,Baxter International,0.02%,18.59,-0.44,-2.29%,2026-03-05T21:30:34.105Z
NCLH,Norwegian Cruise Line Holdings,0.02%,20.80,-0.31,-1.45%,2026-03-05T21:30:34.105Z
MGM,MGM Resorts,0.02%,37.02,0.34,0.92%,2026-03-05T21:30:34.105Z
FRT,Federal Realty Investment Trust,0.02%,108.32,-1.88,-1.71%,2026-03-05T21:30:34.105Z
HSIC,Henry Schein,0.01%,80.18,-0.40,-0.50%,2026-03-05T21:30:34.105Z
CAG,Conagra Brands,0.01%,18.81,-0.04,-0.21%,2026-03-05T21:30:34.105Z
ARE,Alexandria Real Estate Equities,0.01%,51.80,-1.78,-3.32%,2026-03-05T21:30:34.105Z
NWSA,News Corp (Class A),0.01%,24.29,0.25,1.06%,2026-03-05T21:30:34.105Z
CRL,Charles River Laboratories,0.01%,181.35,1.77,0.99%,2026-03-05T21:30:34.105Z
TAP,Molson Coors Beverage Company,0.01%,47.24,-0.09,-0.18%,2026-03-05T21:30:34.105Z
BXP,"BXP, Inc.",0.01%,55.48,-0.88,-1.56%,2026-03-05T21:30:34.105Z
TECH,Bio-Techne,0.01%,55.90,-1.95,-3.38%,2026-03-05T21:30:34.105Z
SWKS,Skyworks Solutions,0.01%,56.56,0.28,0.51%,2026-03-05T21:30:34.105Z
MOS,Mosaic Company (The),0.01%,26.26,0.25,0.97%,2026-03-05T21:30:34.105Z
FDS,FactSet,0.01%,224.23,-1.17,-0.52%,2026-03-05T21:30:34.105Z
POOL,Pool Corporation,0.01%,217.25,-3.06,-1.39%,2026-03-05T21:30:34.105Z
EPAM,EPAM Systems,0.01%,144.59,3.69,2.62%,2026-03-05T21:30:34.105Z
MOH,Molina Healthcare,0.01%,147.65,-2.39,-1.60%,2026-03-05T21:30:34.105Z
CPB,Campbell Soup Company,0.01%,25.13,0.04,0.14%,2026-03-05T21:30:34.105Z
MTCH,Match Group,0.01%,31.30,0.50,1.61%,2026-03-05T21:30:34.105Z
PAYC,Paycom,0.01%,136.68,2.57,1.92%,2026-03-05T21:30:34.105Z
LW,Lamb Weston,0.01%,45.86,-0.17,-0.37%,2026-03-05T21:30:34.105Z
NWS,News Corp (Class B),0.01%,26.94,0.25,0.94%,2026-03-05T21:30:34.105Z
