msci_index,last,day,previous_price
USA,38827.728,-0.0067,39089.62851102387
CANADA,23010.255,-0.0034000000000000002,23088.756773028297
SWITZERLAND,46351.393,0.0155,45643.91235844411
UNITED KINGDOM,22400.363,0.0175,22015.09877149877
JAPAN,22506.207,-0.0034000000000000002,22582.989163154725
PACIFIC ex JAPAN,18320.518,-0.0002,18324.182836567314
GERMANY,18642.602,0.018000000000000002,18312.96856581532
NORDIC COUNTRIES,64823.262,0.0104,64156.039192399054
FRANCE,20798.859,0.0141,20509.67261611281
ITALY,4148.473,0.0146,4088.7768578750247
SPAIN,15521.609,0.0104,15361.845803642123
EUROPE,24131.947,0.011200000000000002,23864.66277689873
WORLD,28004.634,-0.0034000000000000002,28100.1745936183
EM (EMERGING MARKETS),1037.393,-0.028399999999999998,1067.7161383285302
WORLD SMALL CAP,1095.119,-0.0101,1106.2925548035155
WORLD ENHANCED VALUE,3852.749,-0.0076,3882.2541313986294
WORLD MOMENTUM,7927.415,-0.028399999999999998,8159.134417455743
WORLD SECTOR NEUTRAL QUALITY,4447.646,-0.0039000000000000003,4465.059732958538
EUROPE SECTOR NEUTRAL QUALITY,2722.797,0.008100000000000001,2700.9195516317827
USA SECTOR NEUTRAL QUALITY,12433.28,-0.008199999999999999,12536.075821738254
WORLD MINIMUM VOLATILITY (GBP),6511.661,0.0083,6458.059109392047
