msci_index,last,day,previous_price
USA,37556.131,0.0011,37514.86464888622
CANADA,22600.042,0.0013,22570.70008988315
SWITZERLAND,42807.338,-0.001,42850.18818818819
UNITED KINGDOM,21544.043,0.0042,21453.936466839277
JAPAN,21523.677,-0.0012,21549.53644373248
PACIFIC ex JAPAN,18638.569,-0.0023,18681.536534028262
GERMANY,18065.281,0.002,18029.222554890217
NORDIC COUNTRIES,63395.872,0.006500000000000001,62986.46000993543
FRANCE,19761.486,-0.0042,19844.834304077125
ITALY,3941.868,0.0068000000000000005,3915.2443384982125
SPAIN,14062.953,-0.0034000000000000002,14110.930162552679
EUROPE,22810.326,0.0011,22785.262211567275
WORLD,27027.905,0.0009,27003.601758417426
EM (EMERGING MARKETS),1036.155,0.0064,1029.5657790143084
WORLD SMALL CAP,1051.13,-0.002,1053.2364729458918
WORLD ENHANCED VALUE,3655.403,0.013300000000000001,3607.424257376887
WORLD MOMENTUM,7595.534,0.0158,7477.391218743846
WORLD SECTOR NEUTRAL QUALITY,4217.407,-0.0007000000000000001,4220.3612528770145
WORLD MINIMUM VOLATILITY (GBP),6226.125,-0.0002,6227.370474094819
