msci_index,last,day,previous_price
USA,39033.011,-0.0060999999999999995,39272.57369956736
CANADA,23244.109,0.0043,23144.58727471871
SWITZERLAND,44858.621,0.0031,44719.989033994614
UNITED KINGDOM,21966.045,0.0077,21798.198868710922
JAPAN,23427.048,0.0098,23199.69102792632
PACIFIC ex JAPAN,18638.938,-0.0042,18717.55171721229
GERMANY,18534.658,0.0015,18506.897653519718
NORDIC COUNTRIES,64518.715,0.0016,64415.64996006389
FRANCE,20711.046,-0.0068000000000000005,20852.845348368908
ITALY,4180.839,-0.0052,4202.693003618818
SPAIN,15469.78,0.006999999999999999,15362.244289970211
EUROPE,23976.903,0.0014000000000000002,23943.382264829237
WORLD,28170.888,-0.0036,28272.669610598154
EM (EMERGING MARKETS),1118.147,0.0069,1110.4846558744662
WORLD SMALL CAP,1105.398,0.0002,1105.1769646070786
WORLD ENHANCED VALUE,4053.724,0.013500000000000002,3999.7276763690184
WORLD MOMENTUM,8524.846,0.0166,8385.64430454456
WORLD SECTOR NEUTRAL QUALITY,4424.301,-0.0027,4436.278953173569
EUROPE SECTOR NEUTRAL QUALITY,2685.49,-0.0002,2686.027205441088
USA SECTOR NEUTRAL QUALITY,12377.999,-0.0029,12413.999598836626
WORLD MINIMUM VOLATILITY (GBP),6366.957,-0.0025,6382.914285714286
