Symbol,Company,Weight,Price,Chg,% Chg,Timestamp
DG,Dollar General,0.05%,145.58,-0.73,-0.50%,2026-03-09T21:30:33.278Z
EME,"EMCOR Group, Inc.",0.05%,719.00,13.21,1.87%,2026-03-09T21:30:33.278Z
IRM,Iron Mountain,0.05%,107.77,2.59,2.47%,2026-03-09T21:30:33.278Z
VICI,Vici Properties,0.05%,29.63,-0.04,-0.14%,2026-03-09T21:30:33.278Z
CBOE,Cboe Global Markets,0.05%,300.00,-1.27,-0.42%,2026-03-09T21:30:33.278Z
MTB,M&T Bank,0.05%,208.69,-1.77,-0.84%,2026-03-09T21:30:33.278Z
DTE,DTE Energy,0.05%,148.99,-1.14,-0.76%,2026-03-09T21:30:33.278Z
EXR,Extra Space Storage,0.05%,146.36,-0.26,-0.18%,2026-03-09T21:30:33.278Z
CTSH,Cognizant,0.05%,64.61,-1.66,-2.50%,2026-03-09T21:30:33.278Z
AEE,Ameren,0.05%,111.58,0.06,0.05%,2026-03-09T21:30:33.278Z
ATO,Atmos Energy,0.05%,185.15,0.11,0.06%,2026-03-09T21:30:33.278Z
UAL,United Airlines Holdings,0.05%,94.53,2.46,2.67%,2026-03-09T21:30:33.278Z
XYL,Xylem Inc.,0.05%,125.56,2.41,1.95%,2026-03-09T21:30:33.278Z
IQV,IQVIA,0.05%,178.62,4.13,2.37%,2026-03-09T21:30:33.278Z
TDY,Teledyne Technologies,0.05%,654.38,6.74,1.04%,2026-03-09T21:30:33.278Z
WAT,Waters Corporation,0.05%,305.82,3.28,1.08%,2026-03-09T21:30:33.278Z
IBKR,Interactive Brokers Group,0.05%,67.32,0.62,0.93%,2026-03-09T21:30:33.278Z
RJF,Raymond James Financial,0.05%,151.16,-0.89,-0.58%,2026-03-09T21:30:33.278Z
EXPE,Expedia Group,0.05%,240.97,-8.65,-3.46%,2026-03-09T21:30:33.278Z
TPR,"Tapestry, Inc.",0.05%,145.43,1.28,0.88%,2026-03-09T21:30:33.278Z
FE,FirstEnergy,0.05%,50.77,-0.08,-0.15%,2026-03-09T21:30:33.278Z
HPE,Hewlett Packard Enterprise,0.05%,21.93,0.80,3.78%,2026-03-09T21:30:33.278Z
KHC,Kraft Heinz,0.05%,24.56,0.02,0.09%,2026-03-09T21:30:33.278Z
VRSK,Verisk Analytics,0.05%,210.25,-4.59,-2.14%,2026-03-09T21:30:33.278Z
HAL,Halliburton,0.05%,34.55,0.50,1.45%,2026-03-09T21:30:33.278Z
DOV,Dover Corporation,0.05%,213.54,5.13,2.46%,2026-03-09T21:30:33.278Z
PPL,PPL Corporation,0.05%,38.27,-0.27,-0.71%,2026-03-09T21:30:33.278Z
ULTA,Ulta Beauty,0.05%,643.25,-3.09,-0.48%,2026-03-09T21:30:33.278Z
CNP,CenterPoint Energy,0.05%,43.48,-0.13,-0.31%,2026-03-09T21:30:33.278Z
CHTR,Charter Communications,0.05%,223.05,-9.19,-3.96%,2026-03-09T21:30:33.278Z
ES,Eversource Energy,0.05%,73.88,-0.56,-0.76%,2026-03-09T21:30:33.278Z
ROL,"Rollins, Inc.",0.05%,57.63,-0.65,-1.12%,2026-03-09T21:30:33.278Z
BIIB,Biogen,0.04%,187.47,2.60,1.41%,2026-03-09T21:30:33.278Z
DVN,Devon Energy,0.04%,44.30,-0.18,-0.40%,2026-03-09T21:30:33.278Z
WTW,Willis Towers Watson,0.04%,290.61,-12.33,-4.07%,2026-03-09T21:30:33.278Z
EIX,Edison International,0.04%,70.41,-1.35,-1.88%,2026-03-09T21:30:33.278Z
AWK,American Water Works,0.04%,138.00,0.51,0.37%,2026-03-09T21:30:33.278Z
TSCO,Tractor Supply,0.04%,50.48,0.32,0.64%,2026-03-09T21:30:33.278Z
STLD,Steel Dynamics,0.04%,183.08,1.47,0.81%,2026-03-09T21:30:33.278Z
FIS,Fidelity National Information Services,0.04%,51.42,-0.07,-0.13%,2026-03-09T21:30:33.278Z
DXCM,Dexcom,0.04%,68.55,0.45,0.66%,2026-03-09T21:30:33.278Z
JBL,Jabil,0.04%,247.47,6.38,2.64%,2026-03-09T21:30:33.278Z
OMC,Omnicom Group,0.04%,84.00,-0.93,-1.09%,2026-03-09T21:30:33.278Z
HUBB,Hubbell Incorporated,0.04%,487.43,15.89,3.37%,2026-03-09T21:30:33.278Z
NTRS,Northern Trust,0.04%,138.38,-0.21,-0.15%,2026-03-09T21:30:33.278Z
WRB,W. R. Berkley Corporation,0.04%,68.62,-1.30,-1.85%,2026-03-09T21:30:33.278Z
EXE,Expand Energy,0.04%,106.75,-0.09,-0.08%,2026-03-09T21:30:33.278Z
STZ,Constellation Brands,0.04%,146.98,0.51,0.35%,2026-03-09T21:30:33.278Z
CINF,Cincinnati Financial,0.04%,163.29,-2.09,-1.27%,2026-03-09T21:30:33.278Z
MTD,Mettler Toledo,0.04%,1248.52,38.87,3.21%,2026-03-09T21:30:33.278Z
LEN,Lennar,0.04%,100.47,-0.70,-0.69%,2026-03-09T21:30:33.278Z
AVB,AvalonBay Communities,0.04%,176.66,-1.23,-0.69%,2026-03-09T21:30:33.278Z
EFX,Equifax,0.04%,204.69,-3.14,-1.51%,2026-03-09T21:30:33.278Z
DOW,Dow Inc.,0.04%,34.10,0.82,2.46%,2026-03-09T21:30:33.278Z
ARES,Ares Management Corporation,0.04%,108.94,-1.08,-0.98%,2026-03-09T21:30:33.278Z
PHM,PulteGroup,0.04%,126.70,-1.14,-0.89%,2026-03-09T21:30:33.278Z
CFG,Citizens Financial Group,0.04%,57.25,-0.79,-1.36%,2026-03-09T21:30:33.278Z
BRO,Brown & Brown,0.04%,71.34,-2.16,-2.93%,2026-03-09T21:30:33.278Z
PPG,PPG Industries,0.04%,108.30,1.60,1.50%,2026-03-09T21:30:33.278Z
CHD,Church & Dwight,0.04%,102.26,1.56,1.55%,2026-03-09T21:30:33.278Z
Q,Qnity Electronics,0.04%,114.85,4.71,4.28%,2026-03-09T21:30:33.278Z
CMS,CMS Energy,0.04%,77.28,0.12,0.15%,2026-03-09T21:30:33.278Z
SYF,Synchrony Financial,0.04%,67.52,0.85,1.27%,2026-03-09T21:30:33.278Z
CTRA,Coterra,0.04%,30.86,-0.17,-0.54%,2026-03-09T21:30:33.278Z
ON,ON Semiconductor,0.04%,59.33,2.46,4.33%,2026-03-09T21:30:33.278Z
EQR,Equity Residential,0.04%,61.90,-0.82,-1.32%,2026-03-09T21:30:33.278Z
BG,Bunge Global,0.04%,120.56,3.89,3.33%,2026-03-09T21:30:33.278Z
VLTO,Veralto,0.04%,94.08,-0.25,-0.27%,2026-03-09T21:30:33.278Z
RF,Regions Financial Corporation,0.04%,26.93,-0.11,-0.41%,2026-03-09T21:30:33.278Z
GIS,General Mills,0.04%,43.44,-0.85,-1.93%,2026-03-09T21:30:33.278Z
DRI,Darden Restaurants,0.04%,199.35,-3.83,-1.88%,2026-03-09T21:30:33.278Z
LDOS,Leidos,0.04%,178.38,0.49,0.27%,2026-03-09T21:30:33.278Z
LH,LabCorp,0.04%,273.54,3.87,1.43%,2026-03-09T21:30:33.278Z
L,Loews Corporation,0.04%,109.08,-0.58,-0.53%,2026-03-09T21:30:33.278Z
DLTR,Dollar Tree,0.04%,113.00,-2.79,-2.41%,2026-03-09T21:30:33.278Z
NI,NiSource,0.04%,46.91,0.45,0.98%,2026-03-09T21:30:33.278Z
WSM,Williams-Sonoma,0.04%,187.72,1.20,0.65%,2026-03-09T21:30:33.278Z
STE,Steris,0.04%,227.74,-2.77,-1.20%,2026-03-09T21:30:33.278Z
VRSN,Verisign,0.04%,242.19,-1.59,-0.65%,2026-03-09T21:30:33.278Z
CPAY,Corpay,0.04%,325.61,11.21,3.57%,2026-03-09T21:30:33.278Z
SW,Smurfit WestRock,0.04%,42.09,-0.76,-1.76%,2026-03-09T21:30:33.278Z
BR,Broadridge Financial Solutions,0.04%,188.97,-7.91,-4.02%,2026-03-09T21:30:33.278Z
DGX,Quest Diagnostics,0.04%,200.00,0.79,0.40%,2026-03-09T21:30:33.278Z
MRNA,Moderna,0.04%,55.55,3.03,5.77%,2026-03-09T21:30:33.278Z
HUM,Humana,0.04%,179.33,0.18,0.10%,2026-03-09T21:30:33.278Z
TSN,Tyson Foods,0.03%,61.02,-0.41,-0.66%,2026-03-09T21:30:33.278Z
CHRW,C.H. Robinson,0.03%,180.41,0.77,0.43%,2026-03-09T21:30:33.278Z
KEY,KeyCorp,0.03%,19.50,-0.36,-1.81%,2026-03-09T21:30:33.278Z
LUV,Southwest Airlines,0.03%,43.20,1.64,3.94%,2026-03-09T21:30:33.278Z
LYB,LyondellBasell,0.03%,65.81,-1.30,-1.94%,2026-03-09T21:30:33.278Z
CNC,Centene Corporation,0.03%,43.05,-0.60,-1.38%,2026-03-09T21:30:33.278Z
FSLR,First Solar,0.03%,195.62,6.41,3.39%,2026-03-09T21:30:33.278Z
RL,Ralph Lauren Corporation,0.03%,344.37,6.00,1.77%,2026-03-09T21:30:33.278Z
GPN,Global Payments,0.03%,74.34,-2.06,-2.69%,2026-03-09T21:30:33.278Z
SBAC,SBA Communications,0.03%,195.88,-0.70,-0.36%,2026-03-09T21:30:33.278Z
JBHT,J.B. Hunt,0.03%,217.90,4.51,2.11%,2026-03-09T21:30:33.278Z
CSGP,CoStar Group,0.03%,48.51,0.13,0.27%,2026-03-09T21:30:33.278Z
IP,International Paper,0.03%,38.23,-1.30,-3.28%,2026-03-09T21:30:33.278Z
PKG,Packaging Corporation of America,0.03%,222.84,0.31,0.14%,2026-03-09T21:30:33.278Z
LULU,Lululemon Athletica,0.03%,168.95,-1.18,-0.69%,2026-03-09T21:30:33.278Z
TROW,T. Rowe Price,0.03%,90.83,0.42,0.47%,2026-03-09T21:30:33.278Z
ALB,Albemarle Corporation,0.03%,167.47,5.18,3.19%,2026-03-09T21:30:33.278Z
NTAP,NetApp,0.03%,99.87,-1.19,-1.18%,2026-03-09T21:30:33.278Z
PFG,Principal Financial Group,0.03%,90.71,-1.55,-1.68%,2026-03-09T21:30:33.278Z
AMCR,Amcor,0.03%,42.48,-0.80,-1.84%,2026-03-09T21:30:33.278Z
PTC,PTC Inc.,0.03%,163.80,1.09,0.67%,2026-03-09T21:30:33.278Z
SNA,Snap-on,0.03%,373.60,1.46,0.39%,2026-03-09T21:30:33.278Z
EXPD,Expeditors International,0.03%,145.26,-1.60,-1.09%,2026-03-09T21:30:33.278Z
INCY,Incyte,0.03%,97.06,1.13,1.17%,2026-03-09T21:30:33.278Z
NVR,"NVR, Inc.",0.03%,6868.88,-89.95,-1.29%,2026-03-09T21:30:33.278Z
EVRG,Evergy,0.03%,83.13,-0.23,-0.28%,2026-03-09T21:30:33.278Z
SMCI,Supermicro,0.03%,31.94,0.63,2.01%,2026-03-09T21:30:33.278Z
IFF,International Flavors & Fragrances,0.03%,72.60,-1.17,-1.58%,2026-03-09T21:30:33.278Z
DD,DuPont,0.03%,45.23,-0.02,-0.06%,2026-03-09T21:30:33.278Z
LNT,Alliant Energy,0.03%,71.62,0.07,0.10%,2026-03-09T21:30:33.278Z
ZBH,Zimmer Biomet,0.03%,93.06,-1.05,-1.12%,2026-03-09T21:30:33.278Z
LII,Lennox International,0.03%,516.44,-1.03,-0.20%,2026-03-09T21:30:33.278Z
WST,West Pharmaceutical Services,0.03%,248.10,2.24,0.91%,2026-03-09T21:30:33.278Z
WY,Weyerhaeuser,0.03%,24.41,-0.09,-0.39%,2026-03-09T21:30:33.278Z
HPQ,HP Inc.,0.03%,19.01,-0.45,-2.32%,2026-03-09T21:30:33.278Z
FTV,Fortive,0.03%,56.35,-1.04,-1.81%,2026-03-09T21:30:33.278Z
MKC,McCormick & Company,0.03%,64.19,-0.66,-1.03%,2026-03-09T21:30:33.278Z
CF,CF Industries,0.03%,110.22,-5.56,-4.80%,2026-03-09T21:30:33.278Z
PODD,Insulet Corporation,0.03%,240.37,3.36,1.42%,2026-03-09T21:30:33.278Z
HII,Huntington Ingalls Industries,0.03%,430.25,1.14,0.27%,2026-03-09T21:30:33.278Z
HOLX,Hologic,0.03%,75.59,-0.14,-0.19%,2026-03-09T21:30:33.278Z
BALL,Ball Corporation,0.03%,62.40,-0.13,-0.21%,2026-03-09T21:30:33.278Z
TRMB,Trimble Inc.,0.03%,70.75,0.67,0.96%,2026-03-09T21:30:33.278Z
ESS,Essex Property Trust,0.03%,255.47,0.34,0.13%,2026-03-09T21:30:33.278Z
TXT,Textron,0.03%,94.14,-0.82,-0.87%,2026-03-09T21:30:33.278Z
VTRS,Viatris,0.03%,14.18,0.02,0.13%,2026-03-09T21:30:33.278Z
FFIV,"F5, Inc.",0.03%,285.37,-0.85,-0.30%,2026-03-09T21:30:33.278Z
J,Jacobs Solutions,0.03%,135.78,-1.00,-0.73%,2026-03-09T21:30:33.278Z
TKO,TKO Group Holdings,0.03%,204.18,1.50,0.74%,2026-03-09T21:30:33.278Z
CDW,CDW,0.03%,122.65,-0.77,-0.62%,2026-03-09T21:30:33.278Z
INVH,Invitation Homes,0.03%,25.95,-0.26,-0.99%,2026-03-09T21:30:33.278Z
TYL,Tyler Technologies,0.03%,367.07,-7.51,-2.01%,2026-03-09T21:30:33.278Z
KIM,Kimco Realty,0.03%,23.20,-0.08,-0.34%,2026-03-09T21:30:33.278Z
GPC,Genuine Parts Company,0.03%,112.65,-2.87,-2.48%,2026-03-09T21:30:33.278Z
APTV,Aptiv,0.03%,72.63,-0.08,-0.10%,2026-03-09T21:30:33.278Z
MAA,Mid-America Apartment Communities,0.03%,132.15,-0.64,-0.49%,2026-03-09T21:30:33.278Z
NDSN,Nordson Corporation,0.02%,271.49,-1.35,-0.49%,2026-03-09T21:30:33.278Z
PNR,Pentair,0.02%,92.18,0.01,0.01%,2026-03-09T21:30:33.278Z
COO,Cooper Companies (The),0.02%,75.86,-0.69,-0.90%,2026-03-09T21:30:33.278Z
DECK,Deckers Brands,0.02%,103.65,-0.60,-0.57%,2026-03-09T21:30:33.278Z
IEX,IDEX Corporation,0.02%,197.68,-0.22,-0.11%,2026-03-09T21:30:33.278Z
AKAM,Akamai Technologies,0.02%,99.56,-0.33,-0.34%,2026-03-09T21:30:33.278Z
REG,Regency Centers,0.02%,78.23,-0.42,-0.54%,2026-03-09T21:30:33.278Z
DPZ,Domino's,0.02%,415.38,6.97,1.71%,2026-03-09T21:30:33.278Z
CLX,Clorox,0.02%,113.56,-1.10,-0.96%,2026-03-09T21:30:33.278Z
BBY,Best Buy,0.02%,65.43,-1.25,-1.87%,2026-03-09T21:30:33.278Z
GEN,Gen Digital,0.02%,22.55,-0.05,-0.24%,2026-03-09T21:30:33.278Z
TTD,"The Trade Desk, Inc.",0.02%,28.61,-0.68,-2.31%,2026-03-09T21:30:33.278Z
AVY,Avery Dennison,0.02%,176.53,-3.10,-1.73%,2026-03-09T21:30:33.278Z
ERIE,Erie Indemnity,0.02%,259.33,-0.52,-0.20%,2026-03-09T21:30:33.278Z
HAS,Hasbro,0.02%,95.78,1.29,1.37%,2026-03-09T21:30:33.278Z
BEN,Franklin Resources,0.02%,25.79,-0.45,-1.71%,2026-03-09T21:30:33.278Z
EG,Everest Group,0.02%,328.07,-6.04,-1.81%,2026-03-09T21:30:33.278Z
HRL,Hormel Foods,0.02%,24.02,-0.40,-1.62%,2026-03-09T21:30:33.278Z
HST,Host Hotels & Resorts,0.02%,19.16,-0.07,-0.36%,2026-03-09T21:30:33.278Z
MAS,Masco,0.02%,64.25,0.59,0.93%,2026-03-09T21:30:33.278Z
ALLE,Allegion,0.02%,149.00,-1.37,-0.91%,2026-03-09T21:30:33.278Z
ALGN,Align Technology,0.02%,175.09,1.09,0.63%,2026-03-09T21:30:33.278Z
PSKY,Paramount Skydance Corp,0.02%,11.26,-0.73,-6.13%,2026-03-09T21:30:33.278Z
JKHY,Jack Henry & Associates,0.02%,170.27,-1.56,-0.91%,2026-03-09T21:30:33.278Z
PNW,Pinnacle West,0.02%,101.31,-1.13,-1.10%,2026-03-09T21:30:33.278Z
UDR,"UDR, Inc.",0.02%,37.23,-0.02,-0.07%,2026-03-09T21:30:33.278Z
GDDY,GoDaddy,0.02%,91.50,-2.45,-2.61%,2026-03-09T21:30:33.278Z
GNRC,Generac,0.02%,207.00,2.98,1.46%,2026-03-09T21:30:33.278Z
FOX,Fox Corporation (Class B),0.02%,54.04,-0.27,-0.50%,2026-03-09T21:30:33.278Z
DOC,Healthpeak Properties,0.02%,17.41,0.13,0.72%,2026-03-09T21:30:33.278Z
SOLV,Solventum,0.02%,68.60,-0.81,-1.17%,2026-03-09T21:30:33.278Z
FOXA,Fox Corporation (Class A),0.02%,59.26,-0.52,-0.87%,2026-03-09T21:30:33.278Z
SWK,Stanley Black & Decker,0.02%,75.62,-0.46,-0.60%,2026-03-09T21:30:33.278Z
IT,Gartner,0.02%,166.27,-2.73,-1.62%,2026-03-09T21:30:33.278Z
SJM,J.M. Smucker Company (The),0.02%,108.97,-2.24,-2.01%,2026-03-09T21:30:33.278Z
UHS,Universal Health Services,0.02%,190.31,-2.34,-1.22%,2026-03-09T21:30:33.278Z
APA,APA Corporation,0.02%,32.33,-0.35,-1.07%,2026-03-09T21:30:33.278Z
BF.B,Brown–Forman,0.02%,24.61,-0.66,-2.59%,2026-03-09T21:30:33.278Z
GL,Globe Life,0.02%,140.68,-1.50,-1.06%,2026-03-09T21:30:33.278Z
AIZ,Assurant,0.02%,219.68,-3.23,-1.45%,2026-03-09T21:30:33.278Z
CPT,Camden Property Trust,0.02%,105.08,-1.45,-1.36%,2026-03-09T21:30:33.278Z
ZBRA,Zebra Technologies,0.02%,214.78,-4.88,-2.22%,2026-03-09T21:30:33.278Z
WYNN,Wynn Resorts,0.02%,100.87,-0.74,-0.73%,2026-03-09T21:30:33.278Z
IVZ,Invesco,0.02%,23.55,-0.13,-0.53%,2026-03-09T21:30:33.278Z
RVTY,Revvity,0.02%,92.13,0.78,0.86%,2026-03-09T21:30:33.278Z
BLDR,Builders FirstSource,0.02%,92.24,-0.88,-0.94%,2026-03-09T21:30:33.278Z
DVA,DaVita,0.02%,152.00,1.24,0.82%,2026-03-09T21:30:33.278Z
AES,AES Corporation,0.02%,14.18,0.03,0.21%,2026-03-09T21:30:33.278Z
AOS,A. O. Smith,0.02%,70.38,-0.63,-0.89%,2026-03-09T21:30:33.278Z
NCLH,Norwegian Cruise Line Holdings,0.02%,20.80,0.75,3.74%,2026-03-09T21:30:33.278Z
BAX,Baxter International,0.01%,17.88,0.19,1.07%,2026-03-09T21:30:33.278Z
FRT,Federal Realty Investment Trust,0.01%,106.26,-1.29,-1.20%,2026-03-09T21:30:33.278Z
MGM,MGM Resorts,0.01%,35.25,-0.32,-0.90%,2026-03-09T21:30:33.278Z
CAG,Conagra Brands,0.01%,18.73,-0.29,-1.52%,2026-03-09T21:30:33.278Z
HSIC,Henry Schein,0.01%,78.08,0.48,0.61%,2026-03-09T21:30:33.278Z
NWSA,News Corp (Class A),0.01%,24.18,-0.44,-1.80%,2026-03-09T21:30:33.278Z
ARE,Alexandria Real Estate Equities,0.01%,50.73,0.00,0.00%,2026-03-09T21:30:33.278Z
CRL,Charles River Laboratories,0.01%,177.07,2.61,1.50%,2026-03-09T21:30:33.278Z
TAP,Molson Coors Beverage Company,0.01%,46.11,-0.53,-1.14%,2026-03-09T21:30:33.278Z
MOS,Mosaic Company (The),0.01%,26.89,0.58,2.19%,2026-03-09T21:30:33.278Z
TECH,Bio-Techne,0.01%,54.00,0.11,0.21%,2026-03-09T21:30:33.278Z
BXP,"BXP, Inc.",0.01%,52.48,-0.45,-0.86%,2026-03-09T21:30:33.278Z
SWKS,Skyworks Solutions,0.01%,55.23,0.41,0.76%,2026-03-09T21:30:33.278Z
POOL,Pool Corporation,0.01%,218.75,5.09,2.38%,2026-03-09T21:30:33.278Z
FDS,FactSet,0.01%,219.00,-6.87,-3.04%,2026-03-09T21:30:33.278Z
EPAM,EPAM Systems,0.01%,143.99,-1.88,-1.29%,2026-03-09T21:30:33.278Z
CPB,Campbell Soup Company,0.01%,25.36,-0.44,-1.69%,2026-03-09T21:30:33.278Z
MOH,Molina Healthcare,0.01%,146.12,1.65,1.14%,2026-03-09T21:30:33.278Z
PAYC,Paycom,0.01%,138.31,0.30,0.22%,2026-03-09T21:30:33.278Z
MTCH,Match Group,0.01%,31.02,0.55,1.82%,2026-03-09T21:30:33.278Z
LW,Lamb Weston,0.01%,47.21,1.18,2.56%,2026-03-09T21:30:33.278Z
NWS,News Corp (Class B),0.01%,27.71,0.01,0.04%,2026-03-09T21:30:33.278Z
