msci_index,last,day,previous_price
USA,39527.317,0.0078000000000000005,39221.39015677714
CANADA,24409.799,0.0021,24358.64584372817
SWITZERLAND,45596.42,-0.0064,45890.116747181964
UNITED KINGDOM,22853.265,-0.008199999999999999,23042.211131276465
JAPAN,22778.982,0.0029,22713.113969488484
PACIFIC ex JAPAN,19604.267,-0.0046,19694.86337150894
GERMANY,19334.497,0.0052,19234.477715877434
NORDIC COUNTRIES,66673.181,-0.0034000000000000002,66900.64318683524
FRANCE,20481.198,-0.0161,20816.341091574348
ITALY,4207.751,-0.0128,4262.30854943274
SPAIN,15897.102,-0.0091,16043.094156827128
EUROPE,24335.379,-0.0067,24499.525823014195
WORLD,28533.28,0.004699999999999999,28399.800935602667
EM (EMERGING MARKETS),1048.062,0.0038,1044.0944411237297
WORLD SMALL CAP,1105.115,0.0018,1103.1293671391495
WORLD ENHANCED VALUE,3957.969,-0.0018,3965.1061911440593
WORLD MOMENTUM,7677.731,-0.0014000000000000002,7688.49489284999
WORLD SECTOR NEUTRAL QUALITY,4508.951,0.0015,4502.197703444833
EUROPE SECTOR NEUTRAL QUALITY,2732.724,-0.005600000000000001,2748.113435237329
USA SECTOR NEUTRAL QUALITY,12578.539,0.0044,12523.43588211868
WORLD MINIMUM VOLATILITY (GBP),6679.949,0.0001,6679.28107189281
