msci_index,last,day,previous_price
USA,38496.826,0.0026,38396.9938160782
CANADA,23071.997,-0.0025,23129.82155388471
SWITZERLAND,44259.494,0.0060999999999999995,43991.14799721698
UNITED KINGDOM,22013.748,0.0016,21978.582268370606
JAPAN,21880.086,0.009899999999999999,21665.596593722148
PACIFIC ex JAPAN,18650.272,0.0008,18635.363709032776
GERMANY,18514.206,0.009000000000000001,18349.064420218037
NORDIC COUNTRIES,65557.103,0.010700000000000001,64863.06817057486
FRANCE,19952.77,0.0025,19903.012468827932
ITALY,3945.248,0.0033,3932.271504036679
SPAIN,14181.276,-0.002,14209.695390781562
EUROPE,23369.516,0.0063,23223.209778396104
WORLD,27668.179,0.0034000000000000002,27574.425951764002
EM (EMERGING MARKETS),1029.948,0.004699999999999999,1025.1298895192597
WORLD SMALL CAP,1061.535,0.0055000000000000005,1055.728493286922
WORLD ENHANCED VALUE,3758.883,0.0118,3715.0454635303417
WORLD MOMENTUM,7679.12,0.0055000000000000005,7637.1158627548475
WORLD SECTOR NEUTRAL QUALITY,4338.484,0.0046,4318.618355564405
EUROPE SECTOR NEUTRAL QUALITY,2637.44,0.0059,2621.9703747887465
USA SECTOR NEUTRAL QUALITY,12115.733,0.0059,12044.669450243562
WORLD MINIMUM VOLATILITY (GBP),6434.47,0.0043,6406.920242955292
