Date,Index price,ETF price,indicator,signal,raw weight,vol scale,final weight,position,delta position,NAV,drawdown
2025-12-23,17182.80,37980.00,0.68,4,0.30,1.00,0.30,0.30,0.00,2.99,-0.1%
2025-12-24,17172.90,37962.50,0.57,4,0.30,1.00,0.30,0.30,0.00,2.98,-0.1%
2025-12-29,17195.80,37935.00,0.61,4,0.30,1.00,0.30,0.30,0.00,2.98,-0.2%
2025-12-30,17354.90,38380.00,0.98,2,0.00,0.69,0.00,0.00,-0.30,2.99,0.0%
2025-12-31,17307.80,38222.50,0.82,2,0.00,0.61,0.00,0.00,0.00,2.99,0.0%
2026-01-02,17492.40,38520.00,0.90,2,0.00,0.62,0.00,0.00,0.00,2.99,0.0%
2026-01-05,17614.40,38660.00,1.06,2,0.00,0.86,0.00,0.00,0.00,2.99,0.0%
2026-01-06,17647.10,38695.00,1.10,2,0.00,1.00,0.00,0.00,0.00,2.99,0.0%
2026-01-07,17596.40,38630.00,1.16,2,0.00,1.00,0.00,0.00,0.00,2.99,0.0%
2026-01-08,17654.70,38727.50,1.06,2,0.00,1.00,0.00,0.00,0.00,2.99,0.0%
2026-01-09,17649.00,38685.00,0.83,2,0.00,1.00,0.00,0.00,0.00,2.99,0.0%
2026-01-12,17673.80,38890.00,0.68,2,0.00,1.00,0.00,0.00,0.00,2.99,0.0%
2026-01-13,17687.10,38850.00,0.42,2,0.00,1.00,0.00,0.00,0.00,2.99,0.0%
2026-01-14,17695.70,38950.00,0.43,2,0.00,1.00,0.00,0.00,0.00,2.99,0.0%
2026-01-15,17642.70,38875.00,0.39,2,0.00,1.00,0.00,0.00,0.00,2.99,0.0%
2026-01-16,17710.90,38870.00,0.42,2,0.00,1.00,0.00,0.00,0.00,2.99,0.0%
2026-01-19,17665.30,38865.00,0.08,2,0.00,1.00,0.00,0.00,0.00,2.99,0.0%
2026-01-20,17429.10,38517.50,-0.45,2,0.00,0.87,0.00,0.00,0.00,2.99,0.0%
2026-01-21,17439.50,38582.50,-0.51,2,0.00,0.78,0.00,0.00,0.00,2.99,0.0%
2026-01-22,17663.40,39062.50,-0.23,2,0.00,0.41,0.00,0.00,0.00,2.99,0.0%
