Date,Index price,ETF price,indicator,signal,raw weight,vol scale,final weight,position,delta position,NAV,drawdown
2025-07-16,23071.46,8737.00,,0.5,0.50,1.00,0.50,0.50,0.00,2.36,-10.6%
2025-07-17,23187.01,8863.00,,0.5,0.50,1.00,0.50,0.50,0.00,2.37,-9.9%
2025-07-18,23160.30,8860.00,,0.5,0.50,1.00,0.50,0.50,0.00,2.37,-9.9%
2025-07-21,23110.26,8872.00,,0.5,0.50,1.00,0.50,0.50,0.00,2.38,-9.9%
2025-07-22,23111.27,8831.00,,0.5,0.50,1.00,0.50,0.50,0.00,2.37,-10.1%
2025-07-23,23239.98,8865.00,,0.5,0.50,1.00,0.50,0.50,0.00,2.37,-9.9%
2025-07-24,23322.49,8938.00,,0.5,0.50,1.00,0.50,0.50,0.00,2.38,-9.5%
2025-07-25,23534.26,8992.00,,1,1.00,1.00,1.00,1.00,0.50,2.39,-9.3%
2025-07-28,23518.42,9002.00,,1,1.00,1.00,1.00,1.00,0.00,2.39,-9.5%
2025-07-29,23573.82,9012.50,,1,1.00,1.00,1.00,1.00,0.00,2.39,-9.4%
2025-07-30,23600.96,9045.00,,1,1.00,1.00,1.00,1.00,0.00,2.40,-9.0%
2025-07-31,23590.89,9074.00,,1,1.00,1.00,1.00,1.00,0.00,2.41,-8.7%
2025-08-01,23232.59,8873.00,,0.5,0.50,1.00,0.50,0.50,-0.50,2.35,-10.8%
2025-08-04,23467.99,8971.00,,0.5,0.50,1.00,0.50,0.50,0.00,2.37,-10.2%
2025-08-05,23419.48,8950.00,,0.5,0.50,1.00,0.50,0.50,0.00,2.37,-10.3%
2025-08-06,23520.54,8986.00,,0.5,0.50,1.00,0.50,0.50,0.00,2.37,-10.1%
2025-08-07,23422.12,8953.00,,0.5,0.50,1.00,0.50,0.50,0.00,2.37,-10.3%
2025-08-08,23517.09,8980.00,,1,1.00,1.00,1.00,1.00,0.50,2.37,-10.1%
2025-08-11,23503.00,9014.00,,1,1.00,1.00,1.00,1.00,0.00,2.37,-9.9%
2025-08-12,23610.59,9008.00,,1,1.00,1.00,1.00,1.00,0.00,2.37,-10.0%
2025-08-13,23584.55,9010.00,,1,1.00,1.00,1.00,1.00,0.00,2.37,-10.0%
2025-08-14,23594.98,9021.00,,1,1.00,1.00,1.00,1.00,0.00,2.38,-9.8%
2025-08-15,23596.67,9024.00,,1,1.00,1.00,1.00,1.00,0.00,2.38,-9.8%
2025-08-18,23650.11,9041.00,,1,1.00,1.00,1.00,1.00,0.00,2.38,-9.6%
2025-08-19,23586.82,9050.00,,1,1.00,1.00,1.00,1.00,0.00,2.38,-9.6%
2025-08-20,23604.54,9020.00,,1,1.00,1.00,1.00,1.00,0.00,2.38,-9.9%
2025-08-21,23591.15,9049.00,,1,1.00,1.00,1.00,1.00,0.00,2.38,-9.6%
2025-08-22,23766.75,9100.00,,1,1.00,1.00,1.00,1.00,0.00,2.40,-9.1%
2025-08-26,23759.88,9059.00,,1,1.00,1.00,1.00,1.00,0.00,2.39,-9.5%
2025-08-27,23813.25,9103.00,,1,1.00,1.00,1.00,1.00,0.00,2.40,-9.0%
2025-08-28,23831.65,9088.00,,1,1.00,1.00,1.00,1.00,0.00,2.39,-9.2%
2025-08-29,23709.98,9056.00,,1,1.00,1.00,1.00,1.00,0.00,2.39,-9.5%
2025-09-01,23639.29,9060.00,,1,1.00,1.00,1.00,1.00,0.00,2.39,-9.5%
2025-09-02,23713.53,9030.00,,1,1.00,1.00,1.00,1.00,0.00,2.38,-9.8%
2025-09-03,23741.89,9064.00,,1,1.00,1.00,1.00,1.00,0.00,2.39,-9.4%
2025-09-04,23928.40,9125.00,,1,1.00,1.00,1.00,1.00,0.00,2.40,-8.8%
2025-09-05,23774.38,9072.00,,1,1.00,1.00,1.00,1.00,0.00,2.39,-9.3%
2025-09-08,23826.97,9125.00,,1,1.00,1.00,1.00,1.00,0.00,2.40,-8.8%
2025-09-09,23868.07,9115.00,,1,1.00,1.00,1.00,1.00,0.00,2.40,-8.9%
2025-09-10,23909.10,9148.00,,1,1.00,1.00,1.00,1.00,0.00,2.41,-8.6%
2025-09-11,24073.86,9207.00,,1,1.00,1.00,1.00,1.00,0.00,2.43,-8.0%
2025-09-12,24059.81,9207.00,,1,1.00,1.00,1.00,1.00,0.00,2.43,-8.0%
2025-09-15,24126.19,9225.00,,1,1.00,1.00,1.00,1.00,0.00,2.43,-7.8%
2025-09-16,23987.32,9176.00,,1,1.00,1.00,1.00,1.00,0.00,2.42,-8.3%
2025-09-17,23954.79,9164.00,,1,1.00,1.00,1.00,1.00,0.00,2.41,-8.4%
2025-09-18,24225.30,9288.00,,1,1.00,1.00,1.00,1.00,0.00,2.45,-7.2%
2025-09-19,24433.92,9316.00,,1,1.00,1.00,1.00,1.00,0.00,2.45,-6.9%
2025-09-22,24499.88,9345.00,,1,1.00,1.00,1.00,1.00,0.00,2.46,-6.6%
2025-09-23,24358.15,9361.00,,1,1.00,1.00,1.00,1.00,0.00,2.47,-6.4%
2025-09-24,24397.42,9350.00,,1,1.00,1.00,1.00,1.00,0.00,2.46,-6.6%
2025-09-25,24443.17,9359.00,,1,1.00,1.00,1.00,1.00,0.00,2.47,-6.5%
2025-09-26,24484.43,9338.00,,1,1.00,1.00,1.00,1.00,0.00,2.46,-6.7%
2025-09-29,24533.65,9380.00,,1,1.00,1.00,1.00,1.00,0.00,2.47,-6.3%
2025-09-30,24559.41,9353.00,,1,1.00,1.00,1.00,1.00,0.00,2.46,-6.5%
2025-10-01,24573.22,9397.00,,1,1.00,1.00,1.00,1.00,0.00,2.48,-6.1%
2025-10-02,24756.06,9452.00,,1,1.00,1.00,1.00,1.00,0.00,2.49,-5.5%
2025-10-03,24718.57,9486.00,,1,1.00,1.00,1.00,1.00,0.00,2.50,-5.2%
2025-10-06,24789.91,9490.00,,1,1.00,1.00,1.00,1.00,0.00,2.50,-5.2%
2025-10-07,24760.45,9470.00,,1,1.00,1.00,1.00,1.00,0.00,2.50,-5.4%
2025-10-08,24901.02,9530.00,,1,1.00,1.00,1.00,1.00,0.00,2.51,-4.8%
2025-10-09,24983.20,9564.00,,1,1.00,1.00,1.00,1.00,0.00,2.52,-4.4%
2025-10-10,24460.23,9399.00,,1,1.00,1.00,1.00,1.00,0.00,2.48,-6.1%
2025-10-13,24695.15,9435.00,,1,1.00,1.00,1.00,1.00,0.00,2.49,-5.7%
2025-10-14,24705.59,9438.00,,1,1.00,1.00,1.00,1.00,0.00,2.49,-5.7%
2025-10-15,24722.73,9463.00,,1,1.00,1.00,1.00,1.00,0.00,2.49,-5.4%
2025-10-16,24536.31,9447.50,,1,1.00,1.00,1.00,1.00,0.00,2.49,-5.6%
2025-10-17,24639.20,9370.00,,1,1.00,1.00,1.00,1.00,0.00,2.47,-6.4%
2025-10-20,24878.18,9512.00,,1,1.00,1.00,1.00,1.00,0.00,2.51,-4.9%
2025-10-21,24931.90,9536.00,,1,1.00,1.00,1.00,1.00,0.00,2.51,-4.7%
2025-10-22,24859.64,9498.00,,1,1.00,1.00,1.00,1.00,0.00,2.50,-5.1%
2025-10-23,25040.70,9564.00,,1,1.00,1.00,1.00,1.00,0.00,2.52,-4.4%
2025-10-24,25244.58,9673.00,,1,1.00,1.00,1.00,1.00,0.00,2.55,-3.3%
2025-10-27,25464.27,9720.00,,1,1.00,1.00,1.00,1.00,0.00,2.56,-2.9%
2025-10-28,25604.20,9796.00,,1,1.00,1.00,1.00,1.00,0.00,2.58,-2.1%
2025-10-29,25666.76,9846.00,,1,1.00,1.00,1.00,1.00,0.00,2.59,-1.6%
2025-10-30,25595.47,9843.00,,1,1.00,1.00,1.00,1.00,0.00,2.59,-1.6%
2025-10-31,25669.00,9818.00,,0,0.00,1.00,0.00,0.00,-1.00,2.59,-1.9%
2025-11-03,25680.37,9819.00,,0,0.00,1.00,0.00,0.00,0.00,2.59,-1.8%
2025-11-04,25596.99,9824.00,,0,0.00,1.00,0.00,0.00,0.00,2.59,-1.8%
2025-11-05,25663.18,9831.00,,0,0.00,1.00,0.00,0.00,0.00,2.59,-1.8%
2025-11-06,25352.01,9702.00,,0,0.00,1.00,0.00,0.00,0.00,2.59,-1.8%
2025-11-07,25262.88,9566.00,,1,1.00,1.00,1.00,1.00,1.00,2.59,-1.8%
2025-11-10,25623.43,9740.00,,1,1.00,1.00,1.00,1.00,0.00,2.59,-1.8%
2025-11-11,25684.51,9800.00,,1,1.00,1.00,1.00,1.00,0.00,2.61,-1.2%
2025-11-12,25836.06,9884.00,,1,1.00,1.00,1.00,1.00,0.00,2.63,-0.3%
2025-11-13,25373.50,9753.00,,1,1.00,1.00,1.00,1.00,0.00,2.59,-1.6%
2025-11-14,25405.72,9731.00,,1,1.00,1.00,1.00,1.00,0.00,2.59,-1.8%
2025-11-17,25114.98,9666.00,,1,1.00,1.00,1.00,1.00,0.00,2.57,-2.5%
2025-11-18,24899.72,9542.00,,1,1.00,1.00,1.00,1.00,0.00,2.54,-3.8%
2025-11-19,25060.00,9583.00,,1,1.00,1.00,1.00,1.00,0.00,2.55,-3.3%
2025-11-20,24758.37,9631.00,,1,1.00,1.00,1.00,1.00,0.00,2.56,-2.9%
2025-11-21,24924.96,9500.00,,1,1.00,1.00,1.00,1.00,0.00,2.53,-4.2%
2025-11-24,25218.84,9633.00,,1,1.00,1.00,1.00,1.00,0.00,2.56,-2.8%
2025-11-25,25292.35,9632.00,,1,1.00,1.00,1.00,1.00,0.00,2.56,-2.8%
2025-11-26,25416.33,9740.00,,1,1.00,1.00,1.00,1.00,0.00,2.59,-1.8%
2025-11-27,25389.97,9718.00,,1,1.00,1.00,1.00,1.00,0.00,2.58,-2.0%
2025-11-28,25524.89,9758.00,,1,1.00,1.00,1.00,1.00,0.00,2.59,-1.6%
2025-12-01,25405.32,9754.00,,1,1.00,1.00,1.00,1.00,0.00,2.59,-1.6%
2025-12-02,25545.75,9769.00,,1,1.00,1.00,1.00,1.00,0.00,2.60,-1.5%
2025-12-03,25395.58,9707.00,,1,1.00,1.00,1.00,1.00,0.00,2.58,-2.1%
2025-12-04,25408.95,9716.00,,1,1.00,1.00,1.00,1.00,0.00,2.58,-2.0%
2025-12-05,25471.07,9754.00,,1,1.00,1.00,1.00,1.00,0.00,2.59,-1.6%
2025-12-08,25451.01,9737.00,,1,1.00,1.00,1.00,1.00,0.00,2.59,-1.8%
2025-12-09,25451.72,9761.00,,1,1.00,1.00,1.00,1.00,0.00,2.60,-1.5%
2025-12-10,25550.18,9731.00,,1,1.00,1.00,1.00,1.00,0.00,2.59,-1.8%
2025-12-11,25444.77,9716.00,,1,1.00,1.00,1.00,1.00,0.00,2.58,-2.0%
2025-12-12,25388.92,9697.00,,1,1.00,1.00,1.00,1.00,0.00,2.58,-2.2%
2025-12-15,25319.95,9707.00,,1,1.00,1.00,1.00,1.00,0.00,2.58,-2.1%
2025-12-16,25190.13,9618.00,,1,1.00,1.00,1.00,1.00,0.00,2.56,-3.0%
2025-12-17,24986.60,9587.00,,1,1.00,1.00,1.00,1.00,0.00,2.55,-3.3%
2025-12-18,25171.60,9676.00,,1,1.00,1.00,1.00,1.00,0.00,2.57,-2.4%
2025-12-19,25413.88,9720.00,,1,1.00,1.00,1.00,1.00,0.00,2.58,-2.0%
2025-12-22,25403.97,9715.00,,1,1.00,1.00,1.00,1.00,0.00,2.58,-2.0%
2025-12-23,25471.15,9728.00,,1,1.00,1.00,1.00,1.00,0.00,2.59,-1.9%
2025-12-24,25485.16,9722.00,,1,1.00,1.00,1.00,1.00,0.00,2.59,-1.9%
2025-12-29,25430.95,9723.00,,1,1.00,1.00,1.00,1.00,0.00,2.59,-1.9%
2025-12-30,25460.84,9758.00,,1,1.00,1.00,1.00,1.00,0.00,2.59,-1.6%
2025-12-31,25347.65,9740.00,,1,1.00,1.00,1.00,1.00,0.00,2.59,-1.8%
2026-01-02,25339.77,9688.00,,1,1.00,1.00,1.00,1.00,0.00,2.58,-2.3%
2026-01-05,25519.71,9770.00,,1,1.00,1.00,1.00,1.00,0.00,2.60,-1.5%
2026-01-06,25678.84,9794.00,,1,1.00,1.00,1.00,1.00,0.00,2.60,-1.2%
2026-01-07,25636.85,9839.00,,1,1.00,1.00,1.00,1.00,0.00,2.62,-0.8%
2026-01-08,25675.47,9828.00,,1,1.00,1.00,1.00,1.00,0.00,2.61,-0.9%
2026-01-09,25873.59,9909.00,,1,1.00,1.00,1.00,1.00,0.00,2.63,-0.1%
2026-01-12,25830.50,9897.00,,1,1.00,1.00,1.00,1.00,0.00,2.63,-0.2%
2026-01-13,25885.82,9909.00,,1,1.00,1.00,1.00,1.00,0.00,2.63,-0.1%
2026-01-14,25790.16,9849.00,,1,1.00,1.00,1.00,1.00,0.00,2.62,-0.7%
2026-01-15,25981.08,9964.00,,1,1.00,1.00,1.00,1.00,0.00,2.65,0.0%
2026-01-16,25975.23,9942.00,,1,1.00,1.00,1.00,1.00,0.00,2.64,-0.2%
2026-01-19,25862.83,9807.00,,1,1.00,1.00,1.00,1.00,0.00,2.61,-1.6%
2026-01-20,25385.92,9778.00,,1,1.00,1.00,1.00,1.00,0.00,2.60,-1.9%
2026-01-21,25623.70,9784.00,,1,1.00,1.00,1.00,1.00,0.00,2.60,-1.8%
2026-01-22,25700.87,9837.00,,1,1.00,1.00,1.00,1.00,0.00,2.62,-1.3%
2026-01-23,25569.10,9771.00,,1,1.00,1.00,1.00,1.00,0.00,2.60,-1.9%
2026-01-26,25466.31,9747.00,,1,1.00,1.00,1.00,1.00,0.00,2.59,-2.2%
2026-01-27,25531.81,9759.00,,1,1.00,1.00,1.00,1.00,0.00,2.59,-2.1%
2026-01-28,25415.24,9728.00,,1,1.00,1.00,1.00,1.00,0.00,2.59,-2.4%
2026-01-29,25427.32,9647.00,,1,1.00,1.00,1.00,1.00,0.00,2.57,-3.2%
2026-01-30,25401.24,9714.00,,1,1.00,1.00,1.00,1.00,0.00,2.58,-2.5%
2026-02-02,25641.15,9806.00,,1,1.00,1.00,1.00,1.00,0.00,2.61,-1.6%
2026-02-03,25412.90,9739.00,,1,1.00,1.00,1.00,1.00,0.00,2.59,-2.3%
2026-02-04,25384.06,9733.00,,1,1.00,1.00,1.00,1.00,0.00,2.59,-2.3%
2026-02-05,25341.39,9709.00,,1,1.00,1.00,1.00,1.00,0.00,2.58,-2.6%
2026-02-06,25613.82,9779.00,,1,1.00,1.00,1.00,1.00,0.00,2.60,-1.9%
2026-02-09,25727.81,9855.00,,1,1.00,1.00,1.00,1.00,0.00,2.62,-1.1%
2026-02-10,25736.35,9880.00,,1,1.00,1.00,1.00,1.00,0.00,2.63,-0.8%
2026-02-11,25807.16,9869.00,,1,1.00,1.00,1.00,1.00,0.00,2.62,-1.0%
2026-02-12,25467.28,9786.00,,1,1.00,1.00,1.00,1.00,0.00,2.60,-1.8%
2026-02-13,25513.21,9775.00,,1,1.00,1.00,1.00,1.00,0.00,2.60,-1.9%
2026-02-16,25467.75,9741.00,,1,1.00,1.00,1.00,1.00,0.00,2.59,-2.2%
2026-02-17,25712.55,9817.00,,1,1.00,1.00,1.00,1.00,0.00,2.61,-1.5%
2026-02-18,25824.86,9900.00,,1,1.00,1.00,1.00,1.00,0.00,2.63,-0.6%
2026-02-19,25928.74,9918.00,,1,1.00,1.00,1.00,1.00,0.00,2.64,-0.5%
2026-02-20,25993.83,9929.00,,1,1.00,1.00,1.00,1.00,0.00,2.64,-0.4%
2026-02-23,25788.22,9865.00,,1,1.00,1.00,1.00,1.00,0.00,2.62,-1.0%
2026-02-24,25882.53,9879.00,,1,1.00,1.00,1.00,1.00,0.00,2.63,-0.9%
2026-02-25,26061.66,9961.00,,1,1.00,1.00,1.00,1.00,0.00,2.65,-0.0%
2026-02-26,26035.11,9951.00,,1,1.00,1.00,1.00,1.00,0.00,2.65,-0.1%
2026-02-27,26116.39,9971.00,,1,1.00,1.00,1.00,1.00,0.00,2.65,0.0%
2026-03-02,26120.55,9947.00,,1,1.00,1.00,1.00,1.00,0.00,2.64,-0.2%
2026-03-03,25818.34,9802.00,,1,1.00,1.00,1.00,1.00,0.00,2.61,-1.7%
2026-03-04,25873.74,9911.00,,1,1.00,1.00,1.00,1.00,0.00,2.64,-0.6%
2026-03-05,25793.24,9843.00,,1,1.00,1.00,1.00,1.00,0.00,2.62,-1.3%
2026-03-06,25426.98,9703.00,,0.5,0.50,1.00,0.50,0.50,-0.50,2.58,-2.7%
2026-03-09,25423.65,9645.00,,0.5,0.50,1.00,0.50,0.50,0.00,2.56,-3.5%
2026-03-10,25425.99,9780.00,,0.5,0.50,1.00,0.50,0.50,0.00,2.58,-2.8%
2026-03-11,25468.24,9717.00,,0.5,0.50,1.00,0.50,0.50,0.00,2.57,-3.1%
2026-03-12,25202.95,9667.00,,0.5,0.50,1.00,0.50,0.50,0.00,2.56,-3.3%
2026-03-13,25221.15,9669.00,,0.5,0.50,1.00,0.50,0.50,0.00,2.56,-3.3%
2026-03-16,25335.01,9687.00,,0.5,0.50,1.00,0.50,0.50,0.00,2.57,-3.2%
2026-03-17,25362.65,9713.00,,0.5,0.50,1.00,0.50,0.50,0.00,2.57,-3.1%
2026-03-18,25135.46,9649.00,,0.5,0.50,1.00,0.50,0.50,0.00,2.56,-3.4%
2026-03-19,24869.04,9481.00,,0.5,0.50,1.00,0.50,0.50,0.00,2.54,-4.3%
2026-03-20,24607.60,9436.00,,0.5,0.50,1.00,0.50,0.50,0.00,2.53,-4.5%
2026-03-23,24657.56,9441.00,,0.5,0.50,1.00,0.50,0.50,0.00,2.53,-4.5%
2026-03-24,24637.92,9453.00,,0.5,0.50,1.00,0.50,0.50,0.00,2.53,-4.4%
2026-03-25,24865.87,9526.00,,0.5,0.50,1.00,0.50,0.50,0.00,2.54,-4.0%
2026-03-26,24508.94,9425.00,,0.5,0.50,1.00,0.50,0.50,0.00,2.53,-4.5%
2026-03-27,24272.85,9318.00,,0.5,0.50,1.00,0.50,0.50,0.00,2.52,-5.1%
2026-03-30,24353.58,9386.00,,0.5,0.50,1.00,0.50,0.50,0.00,2.53,-4.7%
2026-03-31,24930.39,9429.00,,0.5,0.50,1.00,0.50,0.50,0.00,2.53,-4.5%
2026-04-01,25023.57,9613.00,,0.5,0.50,1.00,0.50,0.50,0.00,2.56,-3.6%
2026-04-02,25147.78,9630.00,,0.5,0.50,1.00,0.50,0.50,0.00,2.56,-3.5%
2026-04-07,25229.09,9583.00,,0.5,0.50,1.00,0.50,0.50,0.00,2.55,-3.7%
2026-04-08,25600.65,9786.00,,0.5,0.50,1.00,0.50,0.50,0.00,2.58,-2.7%
2026-04-09,25736.86,9816.00,,0.5,0.50,1.00,0.50,0.50,0.00,2.58,-2.6%
2026-04-10,25668.16,9840.00,,0.5,0.50,1.00,0.50,0.50,0.00,2.59,-2.5%
2026-04-13,25842.74,9829.00,,0.5,0.50,1.00,0.50,0.50,0.00,2.58,-2.5%
2026-04-14,25946.13,9931.00,,0.5,0.50,1.00,0.50,0.50,0.00,2.60,-2.0%
2026-04-15,26117.71,9968.00,,0.5,0.50,1.00,0.50,0.50,0.00,2.60,-1.8%
2026-04-16,26253.88,10034.00,,0.5,0.50,1.00,0.50,0.50,0.00,2.61,-1.5%
2026-04-17,26473.66,10158.00,,1,1.00,1.00,1.00,1.00,0.50,2.63,-0.9%
2026-04-20,26485.41,10117.00,,1,1.00,1.00,1.00,1.00,0.00,2.62,-1.1%
2026-04-21,26327.10,10099.00,,1,1.00,1.00,1.00,1.00,0.00,2.62,-1.3%
2026-04-22,26499.22,10120.00,,1,1.00,1.00,1.00,1.00,0.00,2.62,-1.1%
2026-04-23,26386.44,10145.00,,1,1.00,1.00,1.00,1.00,0.00,2.63,-0.8%
2026-04-24,26519.55,10122.00,,1,1.00,1.00,1.00,1.00,0.00,2.62,-1.0%
2026-04-27,26448.51,10099.00,,1,1.00,1.00,1.00,1.00,0.00,2.62,-1.3%
2026-04-28,26425.21,10077.00,,1,1.00,1.00,1.00,1.00,0.00,2.61,-1.5%
2026-04-29,26373.65,10080.00,,1,1.00,1.00,1.00,1.00,0.00,2.61,-1.4%
2026-04-30,26514.40,10104.00,,1,1.00,1.00,1.00,1.00,0.00,2.62,-1.2%
2026-05-01,26525.65,10181.00,,1,1.00,1.00,1.00,1.00,0.00,2.64,-0.5%
2026-05-05,26658.17,10200.00,,1,1.00,1.00,1.00,1.00,0.00,2.64,-0.3%
2026-05-06,27020.00,10334.00,,1,1.00,1.00,1.00,1.00,0.00,2.68,0.0%
2026-05-07,26896.05,10338.00,,1,1.00,1.00,1.00,1.00,0.00,2.68,0.0%
2026-05-08,27004.05,10326.00,,1,1.00,1.00,1.00,1.00,0.00,2.68,-0.1%
2026-05-11,27027.90,10350.00,,1,1.00,1.00,1.00,1.00,0.00,2.68,0.0%
2026-05-12,27178.01,10334.00,,1,1.00,1.00,1.00,1.00,0.00,2.68,-0.2%
2026-05-13,27349.44,10432.00,,1,1.00,1.00,1.00,1.00,0.00,2.70,0.0%
2026-05-14,27577.80,10569.00,,1,1.00,1.00,1.00,1.00,0.00,2.74,0.0%
2026-05-15,27493.13,10560.00,,1,1.00,1.00,1.00,1.00,0.00,2.74,-0.1%
2026-05-18,27388.18,10462.00,,1,1.00,1.00,1.00,1.00,0.00,2.71,-1.0%
2026-05-19,27263.35,10418.00,,1,1.00,1.00,1.00,1.00,0.00,2.70,-1.4%
2026-05-20,27460.88,10490.00,,1,1.00,1.00,1.00,1.00,0.00,2.72,-0.7%
2026-05-21,27575.50,10508.00,,1,1.00,1.00,1.00,1.00,0.00,2.72,-0.6%
2026-05-22,27668.18,10602.00,,1,1.00,1.00,1.00,1.00,0.00,2.75,0.0%
2026-05-26,27809.35,10643.00,,1,1.00,1.00,1.00,1.00,0.00,2.76,0.0%
2026-05-27,27856.35,10643.00,,1,1.00,1.00,1.00,1.00,0.00,2.76,0.0%
2026-05-28,27937.01,10681.00,,1,1.00,1.00,1.00,1.00,0.00,2.77,0.0%
2026-05-29,27945.53,10692.00,,1,1.00,1.00,1.00,1.00,0.00,2.77,0.0%
2026-06-01,28014.55,10695.00,,1,1.00,1.00,1.00,1.00,0.00,2.77,0.0%
2026-06-02,28044.46,10733.00,,1,1.00,1.00,1.00,1.00,0.00,2.78,0.0%
2026-06-03,27938.05,10706.00,,1,1.00,1.00,1.00,1.00,0.00,2.78,-0.3%
2026-06-04,28031.54,10722.00,,1,1.00,1.00,1.00,1.00,0.00,2.78,-0.1%
2026-06-05,27517.91,10645.00,,1,1.00,1.00,1.00,1.00,0.00,2.76,-0.8%
2026-06-08,27609.86,10609.00,,1,1.00,1.00,1.00,1.00,0.00,2.75,-1.2%
2026-06-09,27295.02,10435.00,,1,1.00,1.00,1.00,1.00,0.00,2.71,-2.8%
2026-06-10,27069.78,10415.00,,1,1.00,1.00,1.00,1.00,0.00,2.70,-3.0%
2026-06-11,27585.51,10439.00,,1,1.00,1.00,1.00,1.00,0.00,2.71,-2.7%
2026-06-12,27650.34,10601.00,,1,1.00,1.00,1.00,1.00,0.00,2.75,-1.2%
