Date,Index price,ETF price,indicator,signal,raw weight,vol scale,final weight,position,delta position,NAV,drawdown
2026-07-22,35485.10,23037.00,,3,0.35,0.87,0.30,0.30,-0.70,3.39,-0.6%
2026-07-23,35192.70,22889.00,,3,0.35,0.73,0.25,0.30,0.00,3.37,-1.1%
2026-07-24,35369.10,23013.00,,3,0.35,0.69,0.24,0.30,0.00,3.38,-0.9%
2026-07-27,35568.10,23034.00,,3,0.35,0.93,0.33,0.30,0.00,3.38,-0.9%
2026-07-28,35749.70,23319.00,,3,0.35,0.99,0.35,0.30,0.00,3.39,-0.5%
2026-07-29,35333.78,23159.00,,5,1.00,0.60,0.60,0.30,0.00,3.38,-0.7%
2026-07-30,35505.84,22938.00,,5,1.00,0.49,0.49,0.30,0.00,3.37,-1.0%
2026-07-31,35226.14,22911.00,,5,1.00,1.00,1.00,1.00,0.70,3.37,-1.1%
2026-08-03,35226.14,22999.00,,5,1.00,0.88,0.88,1.00,0.00,3.38,-0.7%
2026-08-04,35801.59,23058.00,,5,1.00,1.00,1.00,1.00,0.00,3.39,-0.5%
2026-08-05,36146.42,23440.00,,3,0.35,0.80,0.28,0.28,-0.72,3.45,0.0%
