"date","index_id","index_name","price","change","change_percent","open","prev_close","day_high","day_low","week52_high","week52_low","is_open","last_update","total_members","members_up","members_down","members_unchanged"
"2026-09-15","UKX:IND","FTSE 100 INDEX","10658.13","-39.44","-0.3686819","10697.76","10697.57","10697.76","10586.39","10989.45","9177.09","FALSE","2026-09-15T15:35:30.000Z","100","43","54",""
