"date","index_id","index_name","price","change","change_percent","open","prev_close","day_high","day_low","week52_high","week52_low","is_open","last_update","total_members","members_up","members_down","members_unchanged"
"2026-07-08","UKX:IND","FTSE 100 INDEX","10489.04","-176.84","-1.657997","10666.09","10665.88","10666.09","10467.01","10934.94","8803.26953125","FALSE","2026-07-08T15:35:30.000Z","100","9","88",""
