"date","index_id","index_name","price","change","change_percent","open","prev_close","day_high","day_low","week52_high","week52_low","is_open","last_update","total_members","members_up","members_down","members_unchanged"
"2026-09-10","UKX:IND","FTSE 100 INDEX","10608.92","-61.14","-0.5730052","10669.9","10670.06","10688.04","10594.34","10989.45","9177.09","FALSE","2026-09-10T15:35:30.000Z","100","26","69",""
