"date","index_id","index_name","price","change","change_percent","open","prev_close","day_high","day_low","week52_high","week52_low","is_open","last_update","total_members","members_up","members_down","members_unchanged"
"2026-07-09","UKX:IND","FTSE 100 INDEX","10472.45","-16.59","-0.1581651","10487.89","10489.04","10539.47","10397.48","10934.94","8854.1796875","FALSE","2026-07-09T15:35:30.000Z","100","61","36",""
