"date","index_id","index_name","price","change","change_percent","open","prev_close","day_high","day_low","week52_high","week52_low","is_open","last_update","total_members","members_up","members_down","members_unchanged"
"2026-09-22","UKX:IND","FTSE 100 INDEX","10708.33","-30.68","-0.2856874","10738.97","10739.01","10771.64","10708.33","10989.45","9177.09","FALSE","2026-09-22T15:35:30.000Z","100","56","42",""
