"date","index_id","index_name","price","change","change_percent","open","prev_close","day_high","day_low","week52_high","week52_low","is_open","last_update","total_members","members_up","members_down","members_unchanged"
"2026-08-31","UKX:IND","FTSE 100 INDEX","10824.26","31.72","0.2939067","10792.46","10792.54","10844.99","10792.44","10989.45","9107.4","FALSE","2026-08-28T15:35:30.000Z","100","61","34",""
