"date","index_id","index_name","price","change","change_percent","open","prev_close","day_high","day_low","week52_high","week52_low","is_open","last_update","total_members","members_up","members_down","members_unchanged"
"2026-09-11","UKX:IND","FTSE 100 INDEX","10650.44","41.52","0.3913688","10608.95","10608.92","10714.67","10602.13","10989.45","9177.09","FALSE","2026-09-11T15:35:29.000Z","100","60","35",""
