"date","index_id","index_name","price","change","change_percent","open","prev_close","day_high","day_low","week52_high","week52_low","is_open","last_update","total_members","members_up","members_down","members_unchanged"
"2026-09-21","UKX:IND","FTSE 100 INDEX","10659.13","-157.01","-1.4515999555587769","10659.09","10816.14","10774.66","10656.7","10989.45","9177.09","FALSE","2026-09-21T15:35:29.000Z","100","84","13",""
