"date","index_id","index_name","price","change","change_percent","open","prev_close","day_high","day_low","week52_high","week52_low","is_open","last_update","total_members","members_up","members_down","members_unchanged"
"2026-08-14","UKX:IND","FTSE 100 INDEX","10750.11","-22.56","-0.2094188","10772.54","10772.67","10789.71","10723.66","10989.45","9107.4","FALSE","2026-08-14T15:35:30.000Z","100","48","48",""
