"date","index_id","index_name","price","change","change_percent","open","prev_close","day_high","day_low","week52_high","week52_low","is_open","last_update","total_members","members_up","members_down","members_unchanged"
"2026-09-16","UKX:IND","FTSE 100 INDEX","10688.47","30.34","0.2846653","10658.22","10658.13","10735.34","10655.82","10989.45","9177.09","FALSE","2026-09-16T15:35:30.000Z","100","70","29",""
