"date","index_id","index_name","price","change","change_percent","open","prev_close","day_high","day_low","week52_high","week52_low","is_open","last_update","total_members","members_up","members_down","members_unchanged"
"2026-08-03","UKX:IND","FTSE 100 INDEX","10857.7","-10.35","-0.09523328","10868.09","10868.05","10917.41","10832.5","10989.45","9068.0703125","FALSE","2026-08-03T15:35:30.000Z","100","71","27",""
