"date","index_id","index_name","price","change","change_percent","open","prev_close","day_high","day_low","week52_high","week52_low","is_open","last_update","total_members","members_up","members_down","members_unchanged"
"2026-08-20","UKX:IND","FTSE 100 INDEX","10748.16","4.81","0.04477188","10743.23","10743.35","10766.85","10684.38","10989.45","9107.4","FALSE","2026-08-20T15:35:30.000Z","100","44","55",""
