"date","index_id","index_name","price","change","change_percent","open","prev_close","day_high","day_low","week52_high","week52_low","is_open","last_update","total_members","members_up","members_down","members_unchanged"
"2026-08-17","UKX:IND","FTSE 100 INDEX","10720.3","-29.81","-0.2772995","10749.95","10750.11","10793.55","10717.55","10989.45","9107.4","FALSE","2026-08-17T15:35:30.000Z","100","31","66",""
