"date","index_id","index_name","price","change","change_percent","open","prev_close","day_high","day_low","week52_high","week52_low","is_open","last_update","total_members","members_up","members_down","members_unchanged"
"2026-08-11","UKX:IND","FTSE 100 INDEX","10844.19","-18.31","-0.1685616","10862.85","10862.5","10893.22","10825.39","10989.45","9093.1796875","FALSE","2026-08-11T15:35:30.000Z","100","38","58",""
