"date","index_id","index_name","price","change","change_percent","open","prev_close","day_high","day_low","week52_high","week52_low","is_open","last_update","total_members","members_up","members_down","members_unchanged"
"2026-09-01","UKX:IND","FTSE 100 INDEX","10789.28","-34.98","-0.323163","10824.6","10824.26","10829.19","10689.55","10989.45","9107.4","FALSE","2026-09-01T15:35:30.000Z","100","26","73",""
