"date","index_id","index_name","price","change","change_percent","open","prev_close","day_high","day_low","week52_high","week52_low","is_open","last_update","total_members","members_up","members_down","members_unchanged"
"2026-08-04","UKX:IND","FTSE 100 INDEX","10879.38","21.68","0.199674","10857.63","10857.7","10932.54","10855.2","10989.45","9068.0703125","FALSE","2026-08-04T15:35:29.000Z","100","63","34",""
