"date","index_id","index_name","price","change","change_percent","open","prev_close","day_high","day_low","week52_high","week52_low","is_open","last_update","total_members","members_up","members_down","members_unchanged"
"2026-08-24","UKX:IND","FTSE 100 INDEX","10854.32","37.76","0.3490944","10816.33","10816.56","10864.75","10798.98","10989.45","9107.4","FALSE","2026-08-24T15:35:30.000Z","100","69","26",""
