"date","index_id","index_name","price","change","change_percent","open","prev_close","day_high","day_low","week52_high","week52_low","is_open","last_update","total_members","members_up","members_down","members_unchanged"
"2026-07-30","UKX:IND","FTSE 100 INDEX","10897.27","-11.14","-0.102123","10907.37","10908.41","10979.6","10865.37","10979.6","9027.94","FALSE","2026-07-30T15:35:29.000Z","100","47","51",""
