"date","index_id","index_name","price","change","change_percent","open","prev_close","day_high","day_low","week52_high","week52_low","is_open","last_update","total_members","members_up","members_down","members_unchanged"
"2026-07-06","UKX:IND","FTSE 100 INDEX","10651.77","-27.26","-0.2552666","10679.38","10679.03","10733.39","10618.43","10934.94","8798.66015625","FALSE","2026-07-06T15:35:30.000Z","100","39","58",""
