"date","index_id","index_name","price","change","change_percent","open","prev_close","day_high","day_low","week52_high","week52_low","is_open","last_update","total_members","members_up","members_down","members_unchanged"
"2026-08-25","UKX:IND","FTSE 100 INDEX","10886.16","31.84","0.2933394","10854.57","10854.32","10886.98","10825.76","10989.45","9107.4","FALSE","2026-08-25T15:35:30.000Z","100","62","35",""
