"date","index_id","index_name","price","change","change_percent","open","prev_close","day_high","day_low","week52_high","week52_low","is_open","last_update","total_members","members_up","members_down","members_unchanged"
"2026-08-27","UKX:IND","FTSE 100 INDEX","10792.54","-85.58","-0.7867168","10878.16","10878.12","10878.47","10772.62","10989.45","9107.4","FALSE","2026-08-27T15:35:30.000Z","100","29","69",""
