"date","index_id","index_name","price","change","change_percent","open","prev_close","day_high","day_low","week52_high","week52_low","is_open","last_update","total_members","members_up","members_down","members_unchanged"
"2026-07-10","UKX:IND","FTSE 100 INDEX","10497.29","24.84","0.2371938","10471.94","10472.45","10513.9","10462.75","10934.94","8867.01953125","FALSE","2026-07-10T15:35:30.000Z","100","71","25",""
