"date","index_id","index_name","price","change","change_percent","open","prev_close","day_high","day_low","week52_high","week52_low","is_open","last_update","total_members","members_up","members_down","members_unchanged"
"2026-08-12","UKX:IND","FTSE 100 INDEX","10833.15","-11.04","-0.1018057","10844.19","10844.19","10863.81","10809.63","10989.45","9107.4","FALSE","2026-08-12T15:35:30.000Z","100","54","45",""
