"date","index_id","index_name","price","change","change_percent","open","prev_close","day_high","day_low","week52_high","week52_low","is_open","last_update","total_members","members_up","members_down","members_unchanged"
"2026-08-05","UKX:IND","FTSE 100 INDEX","10888.3","8.92","0.08198997","10879.0","10879.38","10952.31","10836.86","10989.45","9079.94","FALSE","2026-08-05T15:35:28.000Z","100","64","34",""
