"date","index_id","index_name","price","change","change_percent","open","prev_close","day_high","day_low","week52_high","week52_low","is_open","last_update","total_members","members_up","members_down","members_unchanged"
"2026-08-07","UKX:IND","FTSE 100 INDEX","10600.37","28.13","0.2660999894142151","10867.91","10572.24","10959.94","10855.17","10989.45","9079.94","FALSE","2026-08-07T15:35:29.000Z","100","62","35",""
