"date","index_id","index_name","price","change","change_percent","open","prev_close","day_high","day_low","week52_high","week52_low","is_open","last_update","total_members","members_up","members_down","members_unchanged"
"2026-09-25","UKX:IND","FTSE 100 INDEX","10695.25","15.26","0.142884","10679.89","10679.99","10753.35","10666.95","10989.45","9203.17","FALSE","2026-09-25T15:35:30.000Z","100","60","34",""
