"date","index_id","index_name","price","change","change_percent","open","prev_close","day_high","day_low","week52_high","week52_low","is_open","last_update","total_members","members_up","members_down","members_unchanged"
"2026-09-03","UKX:IND","FTSE 100 INDEX","10831.52","75.07","0.6979068","10756.77","10756.45","10866.82","10742.66","10989.45","9107.4","FALSE","2026-09-03T15:35:30.000Z","100","73","25",""
