"date","index_id","index_name","price","change","change_percent","open","prev_close","day_high","day_low","week52_high","week52_low","is_open","last_update","total_members","members_up","members_down","members_unchanged"
"2026-08-18","UKX:IND","FTSE 100 INDEX","10728.04","7.74","0.07219947","10720.85","10720.3","10779.85","10701.69","10989.45","9107.4","FALSE","2026-08-18T15:35:30.000Z","100","40","57",""
